# Time (s), Angle of Attack (°), Mach Number, Speed - Velocity Magnitude (m/s), acceleration Magnitude (m/s²), X (m), Y (m), Z (m), Latitude (°), Longitude (°), Pressure (Pa), Ax (m/s²), Ay (m/s²), Az (m/s²), α1 (rad/s²), α2 (rad/s²), α3 (rad/s²), Aerodynamic Drag Force (N), thrust Power (W), Reynolds Number
128.850000,71.270530,0.068132,26.157399,0.071800,386.749579,-404.191517,613.659887,39.386414,-8.284789,95534.912263,0.055057,-0.036944,0.027551,0.000000,0.000000,0.000000,-219.400065,0.000000,201780.307058
128.860000,71.271629,0.068131,26.157229,0.071666,386.707675,-404.306321,613.428620,39.386413,-8.284789,95537.572159,0.055012,-0.036757,0.027541,0.000000,0.000000,0.000000,-219.399673,0.000000,201781.512602
128.870000,71.272726,0.068130,26.157058,0.071532,386.665776,-404.421128,613.197355,39.386412,-8.284790,95540.232023,0.054968,-0.036571,0.027531,0.000000,0.000000,0.000000,-219.399283,0.000000,201782.719261
128.880000,71.273820,0.068129,26.156887,0.071398,386.623883,-404.535939,612.966093,39.386411,-8.284790,95542.891855,0.054923,-0.036385,0.027520,0.000000,0.000000,0.000000,-219.398895,0.000000,201783.927027
128.890000,71.274911,0.068128,26.156715,0.071266,386.581995,-404.650754,612.734834,39.386410,-8.284791,95545.551655,0.054878,-0.036199,0.027510,0.000000,0.000000,0.000000,-219.398509,0.000000,201785.135894
128.900000,71.276000,0.068127,26.156542,0.071134,386.540113,-404.765572,612.503577,39.386409,-8.284791,95548.211424,0.054834,-0.036014,0.027500,0.000000,0.000000,0.000000,-219.398125,0.000000,201786.345856
128.910000,71.277086,0.068126,26.156369,0.071002,386.498236,-404.880394,612.272323,39.386408,-8.284792,95550.871162,0.054790,-0.035829,0.027490,0.000000,0.000000,0.000000,-219.397744,0.000000,201787.556904
128.920000,71.278170,0.068125,26.156195,0.070871,386.456365,-404.995219,612.041072,39.386407,-8.284792,95553.530868,0.054745,-0.035645,0.027480,0.000000,0.000000,0.000000,-219.397364,0.000000,201788.769034
128.930000,71.279251,0.068124,26.156021,0.070741,386.414499,-405.110048,611.809824,39.386406,-8.284793,95556.190542,0.054701,-0.035462,0.027470,0.000000,0.000000,0.000000,-219.396987,0.000000,201789.982237
128.940000,71.280329,0.068123,26.155846,0.070612,386.372638,-405.224881,611.578579,39.386405,-8.284793,95558.850184,0.054657,-0.035278,0.027460,0.000000,0.000000,0.000000,-219.396612,0.000000,201791.196509
128.950000,71.281405,0.068122,26.155670,0.070483,386.330783,-405.339717,611.347336,39.386404,-8.284794,95561.509795,0.054613,-0.035096,0.027450,0.000000,0.000000,0.000000,-219.396238,0.000000,201792.411841
128.960000,71.282478,0.068121,26.155494,0.070354,386.288934,-405.454556,611.116096,39.386403,-8.284794,95564.169375,0.054569,-0.034913,0.027440,0.000000,0.000000,0.000000,-219.395867,0.000000,201793.628229
128.970000,71.283548,0.068120,26.155317,0.070226,386.247090,-405.569399,610.884858,39.386402,-8.284795,95566.828923,0.054526,-0.034731,0.027430,0.000000,0.000000,0.000000,-219.395498,0.000000,201794.845664
128.980000,71.284616,0.068119,26.155140,0.070099,386.205251,-405.684246,610.653624,39.386401,-8.284795,95569.488439,0.054482,-0.034550,0.027420,0.000000,0.000000,0.000000,-219.395130,0.000000,201796.064141
128.990000,71.285682,0.068118,26.154961,0.069972,386.163418,-405.799096,610.422392,39.386400,-8.284796,95572.147924,0.054439,-0.034369,0.027411,0.000000,0.000000,0.000000,-219.394765,0.000000,201797.283654
129.000000,71.286744,0.068117,26.154783,0.069846,386.121591,-405.913949,610.191163,39.386399,-8.284796,95574.807377,0.054395,-0.034188,0.027401,0.000000,0.000000,0.000000,-219.394402,0.000000,201798.504196
129.010000,71.287805,0.068116,26.154603,0.069721,386.079768,-406.028806,609.959937,39.386398,-8.284797,95577.466799,0.054352,-0.034008,0.027391,0.000000,0.000000,0.000000,-219.394040,0.000000,201799.725760
129.020000,71.288862,0.068115,26.154423,0.069596,386.037952,-406.143666,609.728713,39.386397,-8.284797,95580.126189,0.054309,-0.033829,0.027382,0.000000,0.000000,0.000000,-219.393681,0.000000,201800.948341
129.030000,71.289917,0.068114,26.154243,0.069471,385.996140,-406.258530,609.497492,39.386396,-8.284798,95582.785547,0.054266,-0.033649,0.027372,0.000000,0.000000,0.000000,-219.393324,0.000000,201802.171933
129.040000,71.290970,0.068113,26.154061,0.069348,385.954334,-406.373397,609.266274,39.386394,-8.284798,95585.444875,0.054223,-0.033471,0.027363,0.000000,0.000000,0.000000,-219.392968,0.000000,201803.396528
129.050000,71.292019,0.068112,26.153879,0.069224,385.912534,-406.488267,609.035059,39.386393,-8.284799,95588.104170,0.054180,-0.033292,0.027354,0.000000,0.000000,0.000000,-219.392615,0.000000,201804.622122
129.060000,71.293067,0.068111,26.153697,0.069102,385.870739,-406.603141,608.803846,39.386392,-8.284799,95590.763435,0.054137,-0.033114,0.027344,0.000000,0.000000,0.000000,-219.392263,0.000000,201805.848707
129.070000,71.294112,0.068110,26.153514,0.068980,385.828949,-406.718018,608.572636,39.386391,-8.284800,95593.422668,0.054094,-0.032937,0.027335,0.000000,0.000000,0.000000,-219.391913,0.000000,201807.076279
129.080000,71.295154,0.068109,26.153330,0.068858,385.787165,-406.832898,608.341429,39.386390,-8.284800,95596.081869,0.054052,-0.032760,0.027326,0.000000,0.000000,0.000000,-219.391565,0.000000,201808.304830
129.090000,71.296194,0.068108,26.153146,0.068737,385.745386,-406.947782,608.110225,39.386389,-8.284800,95598.741039,0.054009,-0.032583,0.027316,0.000000,0.000000,0.000000,-219.391219,0.000000,201809.534354
129.100000,71.297231,0.068107,26.152961,0.068617,385.703612,-407.062668,607.879023,39.386388,-8.284801,95601.400178,0.053967,-0.032407,0.027307,0.000000,0.000000,0.000000,-219.390875,0.000000,201810.764847
129.110000,71.298266,0.068106,26.152775,0.068497,385.661844,-407.177558,607.647824,39.386387,-8.284801,95604.059285,0.053925,-0.032231,0.027298,0.000000,0.000000,0.000000,-219.390533,0.000000,201811.996301
129.120000,71.299298,0.068105,26.152589,0.068378,385.620082,-407.292452,607.416628,39.386386,-8.284802,95606.718361,0.053882,-0.032056,0.027289,0.000000,0.000000,0.000000,-219.390193,0.000000,201813.228711
129.130000,71.300328,0.068104,26.152402,0.068260,385.578324,-407.407348,607.185434,39.386385,-8.284802,95609.377405,0.053840,-0.031881,0.027280,0.000000,0.000000,0.000000,-219.389854,0.000000,201814.462071
129.140000,71.301355,0.068103,26.152215,0.068142,385.536572,-407.522248,606.954244,39.386384,-8.284803,95612.036418,0.053798,-0.031707,0.027271,0.000000,0.000000,0.000000,-219.389517,0.000000,201815.696375
129.150000,71.302379,0.068102,26.152027,0.068024,385.494826,-407.637151,606.723056,39.386383,-8.284803,95614.695400,0.053757,-0.031533,0.027262,0.000000,0.000000,0.000000,-219.389183,0.000000,201816.931617
129.160000,71.303402,0.068101,26.151839,0.067907,385.453085,-407.752057,606.491870,39.386382,-8.284804,95617.354350,0.053715,-0.031359,0.027253,0.000000,0.000000,0.000000,-219.388849,0.000000,201818.167792
129.170000,71.304421,0.068100,26.151649,0.067791,385.411349,-407.866966,606.260688,39.386381,-8.284804,95620.013269,0.053673,-0.031186,0.027245,0.000000,0.000000,0.000000,-219.388518,0.000000,201819.404894
129.180000,71.305439,0.068099,26.151460,0.067675,385.369619,-407.981878,606.029508,39.386380,-8.284805,95622.672156,0.053632,-0.031013,0.027236,0.000000,0.000000,0.000000,-219.388189,0.000000,201820.642916
129.190000,71.306454,0.068098,26.151269,0.067560,385.327894,-408.096793,605.798331,39.386379,-8.284805,95625.331013,0.053590,-0.030841,0.027227,0.000000,0.000000,0.000000,-219.387861,0.000000,201821.881854
129.200000,71.307466,0.068097,26.151078,0.067446,385.286174,-408.211712,605.567156,39.386378,-8.284806,95627.989838,0.053549,-0.030669,0.027218,0.000000,0.000000,0.000000,-219.387535,0.000000,201823.121702
129.210000,71.308476,0.068096,26.150887,0.067331,385.244460,-408.326633,605.335984,39.386377,-8.284806,95630.648631,0.053508,-0.030497,0.027210,0.000000,0.000000,0.000000,-219.387211,0.000000,201824.362454
129.220000,71.309483,0.068095,26.150695,0.067218,385.202751,-408.441558,605.104816,39.386376,-8.284807,95633.307394,0.053466,-0.030326,0.027201,0.000000,0.000000,0.000000,-219.386888,0.000000,201825.604105
129.230000,71.310488,0.068094,26.150502,0.067105,385.161047,-408.556485,604.873649,39.386375,-8.284807,95635.966125,0.053425,-0.030156,0.027193,0.000000,0.000000,0.000000,-219.386567,0.000000,201826.846648
129.240000,71.311491,0.068093,26.150309,0.066993,385.119349,-408.671416,604.642486,39.386374,-8.284808,95638.624825,0.053384,-0.029986,0.027184,0.000000,0.000000,0.000000,-219.386248,0.000000,201828.090079
129.250000,71.312491,0.068092,26.150115,0.066881,385.077656,-408.786349,604.411325,39.386373,-8.284808,95641.283493,0.053344,-0.029816,0.027176,0.000000,0.000000,0.000000,-219.385931,0.000000,201829.334392
129.260000,71.313489,0.068091,26.149920,0.066769,385.035968,-408.901286,604.180167,39.386372,-8.284809,95643.942130,0.053303,-0.029646,0.027167,0.000000,0.000000,0.000000,-219.385615,0.000000,201830.579581
129.270000,71.314484,0.068090,26.149725,0.066659,384.994286,-409.016225,603.949011,39.386371,-8.284809,95646.600736,0.053262,-0.029477,0.027159,0.000000,0.000000,0.000000,-219.385301,0.000000,201831.825641
129.280000,71.315477,0.068089,26.149529,0.066549,384.952609,-409.131168,603.717859,39.386370,-8.284810,95649.259311,0.053222,-0.029309,0.027151,0.000000,0.000000,0.000000,-219.384989,0.000000,201833.072567
129.290000,71.316467,0.068088,26.149333,0.066439,384.910937,-409.246113,603.486709,39.386369,-8.284810,95651.917855,0.053181,-0.029141,0.027142,0.000000,0.000000,0.000000,-219.384679,0.000000,201834.320353
129.300000,71.317455,0.068087,26.149136,0.066330,384.869271,-409.361062,603.255561,39.386368,-8.284811,95654.576367,0.053141,-0.028973,0.027134,0.000000,0.000000,0.000000,-219.384370,0.000000,201835.568994
129.310000,71.318441,0.068086,26.148939,0.066221,384.827610,-409.476013,603.024417,39.386367,-8.284811,95657.234848,0.053101,-0.028806,0.027126,0.000000,0.000000,0.000000,-219.384062,0.000000,201836.818485
129.320000,71.319424,0.068085,26.148741,0.066113,384.785954,-409.590967,602.793275,39.386366,-8.284812,95659.893298,0.053060,-0.028639,0.027118,0.000000,0.000000,0.000000,-219.383757,0.000000,201838.068820
129.330000,71.320405,0.068084,26.148542,0.066006,384.744304,-409.705924,602.562136,39.386365,-8.284812,95662.551717,0.053020,-0.028472,0.027110,0.000000,0.000000,0.000000,-219.383453,0.000000,201839.319994
129.340000,71.321384,0.068083,26.148343,0.065899,384.702659,-409.820884,602.331000,39.386363,-8.284813,95665.210105,0.052980,-0.028306,0.027101,0.000000,0.000000,0.000000,-219.383150,0.000000,201840.572003
129.350000,71.322360,0.068082,26.148143,0.065792,384.661019,-409.935846,602.099866,39.386362,-8.284813,95667.868461,0.052941,-0.028141,0.027093,0.000000,0.000000,0.000000,-219.382850,0.000000,201841.824839
129.360000,71.323334,0.068081,26.147943,0.065687,384.619384,-410.050812,601.868735,39.386361,-8.284814,95670.526786,0.052901,-0.027975,0.027085,0.000000,0.000000,0.000000,-219.382550,0.000000,201843.078500
129.370000,71.324305,0.068080,26.147742,0.065581,384.577755,-410.165780,601.637607,39.386360,-8.284814,95673.185080,0.052861,-0.027810,0.027078,0.000000,0.000000,0.000000,-219.382253,0.000000,201844.332978
129.380000,71.325274,0.068079,26.147540,0.065477,384.536131,-410.280751,601.406481,39.386359,-8.284815,95675.843343,0.052822,-0.027646,0.027070,0.000000,0.000000,0.000000,-219.381957,0.000000,201845.588270
129.390000,71.326241,0.068078,26.147338,0.065372,384.494513,-410.395725,601.175358,39.386358,-8.284815,95678.501575,0.052782,-0.027482,0.027062,0.000000,0.000000,0.000000,-219.381662,0.000000,201846.844371
129.400000,71.327205,0.068077,26.147136,0.065269,384.452899,-410.510701,600.944238,39.386357,-8.284816,95681.159776,0.052743,-0.027318,0.027054,0.000000,0.000000,0.000000,-219.381370,0.000000,201848.101274
129.410000,71.328167,0.068076,26.146932,0.065165,384.411291,-410.625681,600.713121,39.386356,-8.284816,95683.817945,0.052703,-0.027155,0.027046,0.000000,0.000000,0.000000,-219.381078,0.000000,201849.358976
129.420000,71.329127,0.068075,26.146729,0.065063,384.369688,-410.740663,600.482006,39.386355,-8.284817,95686.476084,0.052664,-0.026992,0.027038,0.000000,0.000000,0.000000,-219.380788,0.000000,201850.617471
129.430000,71.330084,0.068074,26.146524,0.064961,384.328091,-410.855647,600.250894,39.386354,-8.284817,95689.134191,0.052625,-0.026830,0.027031,0.000000,0.000000,0.000000,-219.380500,0.000000,201851.876754
129.440000,71.331039,0.068073,26.146319,0.064859,384.286499,-410.970635,600.019785,39.386353,-8.284817,95691.792268,0.052586,-0.026668,0.027023,0.000000,0.000000,0.000000,-219.380214,0.000000,201853.136820
129.450000,71.331992,0.068072,26.146114,0.064758,384.244912,-411.085625,599.788678,39.386352,-8.284818,95694.450313,0.052547,-0.026506,0.027015,0.000000,0.000000,0.000000,-219.379928,0.000000,201854.397665
129.460000,71.332942,0.068071,26.145908,0.064658,384.203330,-411.200617,599.557574,39.386351,-8.284818,95697.108327,0.052508,-0.026345,0.027008,0.000000,0.000000,0.000000,-219.379645,0.000000,201855.659283
129.470000,71.333890,0.068070,26.145701,0.064558,384.161753,-411.315613,599.326473,39.386350,-8.284819,95699.766310,0.052470,-0.026184,0.027000,0.000000,0.000000,0.000000,-219.379363,0.000000,201856.921670
129.480000,71.334836,0.068069,26.145494,0.064458,384.120182,-411.430611,599.095374,39.386349,-8.284819,95702.424262,0.052431,-0.026024,0.026993,0.000000,0.000000,0.000000,-219.379082,0.000000,201858.184821
129.490000,71.335780,0.068068,26.145286,0.064359,384.078616,-411.545611,598.864278,39.386348,-8.284820,95705.082183,0.052392,-0.025863,0.026985,0.000000,0.000000,0.000000,-219.378803,0.000000,201859.448731
129.500000,71.336721,0.068067,26.145078,0.064261,384.037055,-411.660614,598.633185,39.386347,-8.284820,95707.740073,0.052354,-0.025704,0.026978,0.000000,0.000000,0.000000,-219.378525,0.000000,201860.713395
129.510000,71.337660,0.068066,26.144869,0.064163,383.995500,-411.775620,598.402095,39.386346,-8.284821,95710.397932,0.052316,-0.025544,0.026971,0.000000,0.000000,0.000000,-219.378249,0.000000,201861.978809
129.520000,71.338596,0.068065,26.144659,0.064065,383.953949,-411.890628,598.171007,39.386345,-8.284821,95713.055760,0.052277,-0.025386,0.026963,0.000000,0.000000,0.000000,-219.377974,0.000000,201863.244968
129.530000,71.339531,0.068064,26.144449,0.063969,383.912404,-412.005639,597.939922,39.386344,-8.284822,95715.713557,0.052239,-0.025227,0.026956,0.000000,0.000000,0.000000,-219.377701,0.000000,201864.511867
129.540000,71.340463,0.068063,26.144239,0.063872,383.870864,-412.120652,597.708840,39.386343,-8.284822,95718.371322,0.052201,-0.025069,0.026949,0.000000,0.000000,0.000000,-219.377429,0.000000,201865.779502
129.550000,71.341393,0.068062,26.144028,0.063776,383.829330,-412.235668,597.477760,39.386342,-8.284823,95721.029057,0.052163,-0.024911,0.026941,0.000000,0.000000,0.000000,-219.377158,0.000000,201867.047867
129.560000,71.342320,0.068061,26.143816,0.063681,383.787800,-412.350687,597.246683,39.386341,-8.284823,95723.686761,0.052125,-0.024754,0.026934,0.000000,0.000000,0.000000,-219.376889,0.000000,201868.316959
129.570000,71.343246,0.068060,26.143604,0.063586,383.746276,-412.465707,597.015609,39.386340,-8.284824,95726.344434,0.052088,-0.024597,0.026927,0.000000,0.000000,0.000000,-219.376622,0.000000,201869.586772
129.580000,71.344169,0.068059,26.143391,0.063492,383.704757,-412.580731,596.784537,39.386339,-8.284824,95729.002076,0.052050,-0.024440,0.026920,0.000000,0.000000,0.000000,-219.376355,0.000000,201870.857303
129.590000,71.345090,0.068058,26.143178,0.063398,383.663243,-412.695756,596.553468,39.386338,-8.284825,95731.659687,0.052012,-0.024284,0.026913,0.000000,0.000000,0.000000,-219.376090,0.000000,201872.128546
129.600000,71.346008,0.068057,26.142964,0.063305,383.621735,-412.810784,596.322402,39.386337,-8.284825,95734.317267,0.051975,-0.024128,0.026906,0.000000,0.000000,0.000000,-219.375827,0.000000,201873.400497
129.610000,71.346925,0.068056,26.142749,0.063212,383.580231,-412.925815,596.091339,39.386336,-8.284826,95736.974816,0.051937,-0.023973,0.026899,0.000000,0.000000,0.000000,-219.375565,0.000000,201874.673153
129.620000,71.347839,0.068055,26.142534,0.063119,383.538733,-413.040848,595.860278,39.386335,-8.284826,95739.632334,0.051900,-0.023818,0.026892,0.000000,0.000000,0.000000,-219.375304,0.000000,201875.946507
129.630000,71.348751,0.068054,26.142319,0.063028,383.497240,-413.155883,595.629220,39.386333,-8.284827,95742.289822,0.051863,-0.023663,0.026885,0.000000,0.000000,0.000000,-219.375045,0.000000,201877.220556
129.640000,71.349660,0.068053,26.142103,0.062936,383.455752,-413.270921,595.398164,39.386332,-8.284827,95744.947278,0.051826,-0.023509,0.026878,0.000000,0.000000,0.000000,-219.374787,0.000000,201878.495296
129.650000,71.350568,0.068052,26.141886,0.062846,383.414269,-413.385961,595.167112,39.386331,-8.284828,95747.604703,0.051789,-0.023355,0.026871,0.000000,0.000000,0.000000,-219.374530,0.000000,201879.770722
129.660000,71.351473,0.068051,26.141669,0.062755,383.372792,-413.501003,594.936062,39.386330,-8.284828,95750.262098,0.051752,-0.023202,0.026864,0.000000,0.000000,0.000000,-219.374275,0.000000,201881.046829
129.670000,71.352376,0.068050,26.141451,0.062665,383.331320,-413.616048,594.705014,39.386329,-8.284829,95752.919461,0.051715,-0.023049,0.026857,0.000000,0.000000,0.000000,-219.374021,0.000000,201882.323614
129.680000,71.353277,0.068049,26.141233,0.062576,383.289853,-413.731095,594.473970,39.386328,-8.284829,95755.576794,0.051678,-0.022896,0.026850,0.000000,0.000000,0.000000,-219.373769,0.000000,201883.601072
129.690000,71.354176,0.068048,26.141014,0.062487,383.248391,-413.846144,594.242928,39.386327,-8.284830,95758.234096,0.051641,-0.022743,0.026844,0.000000,0.000000,0.000000,-219.373517,0.000000,201884.879199
129.700000,71.355073,0.068047,26.140795,0.062399,383.206934,-413.961196,594.011888,39.386326,-8.284830,95760.891367,0.051605,-0.022591,0.026837,0.000000,0.000000,0.000000,-219.373267,0.000000,201886.157990
129.710000,71.355967,0.068046,26.140575,0.062311,383.165482,-414.076250,593.780852,39.386325,-8.284831,95763.548607,0.051568,-0.022440,0.026830,0.000000,0.000000,0.000000,-219.373019,0.000000,201887.437442
129.720000,71.356859,0.068045,26.140355,0.062224,383.124036,-414.191306,593.549818,39.386324,-8.284831,95766.205816,0.051532,-0.022288,0.026824,0.000000,0.000000,0.000000,-219.372771,0.000000,201888.717550
129.730000,71.357749,0.068044,26.140134,0.062137,383.082594,-414.306364,593.318786,39.386323,-8.284831,95768.862994,0.051495,-0.022138,0.026817,0.000000,0.000000,0.000000,-219.372525,0.000000,201889.998309
129.740000,71.358637,0.068044,26.139912,0.062050,383.041158,-414.421424,593.087758,39.386322,-8.284832,95771.520142,0.051459,-0.021987,0.026811,0.000000,0.000000,0.000000,-219.372280,0.000000,201891.279717
129.750000,71.359523,0.068043,26.139690,0.061965,382.999727,-414.536487,592.856732,39.386321,-8.284832,95774.177259,0.051423,-0.021837,0.026804,0.000000,0.000000,0.000000,-219.372037,0.000000,201892.561768
129.760000,71.360406,0.068042,26.139468,0.061879,382.958301,-414.651552,592.625709,39.386320,-8.284833,95776.834344,0.051387,-0.021687,0.026797,0.000000,0.000000,0.000000,-219.371794,0.000000,201893.844459
129.770000,71.361288,0.068041,26.139245,0.061794,382.916880,-414.766619,592.394688,39.386319,-8.284833,95779.491399,0.051351,-0.021538,0.026791,0.000000,0.000000,0.000000,-219.371553,0.000000,201895.127786
129.780000,71.362167,0.068040,26.139021,0.061710,382.875465,-414.881688,592.163670,39.386318,-8.284834,95782.148424,0.051315,-0.021389,0.026785,0.000000,0.000000,0.000000,-219.371313,0.000000,201896.411744
129.790000,71.363044,0.068039,26.138797,0.061626,382.834054,-414.996760,591.932655,39.386317,-8.284834,95784.805417,0.051279,-0.021240,0.026778,0.000000,0.000000,0.000000,-219.371075,0.000000,201897.696329
129.800000,71.363919,0.068038,26.138572,0.061542,382.792649,-415.111833,591.701643,39.386316,-8.284835,95787.462380,0.051243,-0.021092,0.026772,0.000000,0.000000,0.000000,-219.370838,0.000000,201898.981538
129.810000,71.364792,0.068037,26.138347,0.061459,382.751249,-415.226909,591.470633,39.386315,-8.284835,95790.119312,0.051208,-0.020944,0.026765,0.000000,0.000000,0.000000,-219.370601,0.000000,201900.267367
129.820000,71.365663,0.068036,26.138121,0.061377,382.709854,-415.341986,591.239626,39.386314,-8.284836,95792.776213,0.051172,-0.020796,0.026759,0.000000,0.000000,0.000000,-219.370367,0.000000,201901.553810
129.830000,71.366532,0.068035,26.137895,0.061295,382.668464,-415.457066,591.008621,39.386313,-8.284836,95795.433083,0.051137,-0.020649,0.026753,0.000000,0.000000,0.000000,-219.370133,0.000000,201902.840866
129.840000,71.367398,0.068034,26.137668,0.061213,382.627079,-415.572148,590.777619,39.386312,-8.284837,95798.089922,0.051101,-0.020502,0.026747,0.000000,0.000000,0.000000,-219.369900,0.000000,201904.128529
129.850000,71.368263,0.068033,26.137441,0.061132,382.585699,-415.687232,590.546620,39.386311,-8.284837,95800.746731,0.051066,-0.020355,0.026740,0.000000,0.000000,0.000000,-219.369669,0.000000,201905.416795
129.860000,71.369125,0.068032,26.137213,0.061051,382.544324,-415.802318,590.315624,39.386310,-8.284838,95803.403509,0.051031,-0.020209,0.026734,0.000000,0.000000,0.000000,-219.369439,0.000000,201906.705662
129.870000,71.369985,0.068031,26.136985,0.060971,382.502955,-415.917406,590.084630,39.386309,-8.284838,95806.060256,0.050995,-0.020064,0.026728,0.000000,0.000000,0.000000,-219.369210,0.000000,201907.995124
129.880000,71.370844,0.068030,26.136756,0.060891,382.461590,-416.032495,589.853639,39.386308,-8.284839,95808.716973,0.050960,-0.019918,0.026722,0.000000,0.000000,0.000000,-219.368982,0.000000,201909.285179
129.890000,71.371700,0.068029,26.136527,0.060812,382.420231,-416.147587,589.622650,39.386307,-8.284839,95811.373659,0.050925,-0.019773,0.026716,0.000000,0.000000,0.000000,-219.368756,0.000000,201910.575822
129.900000,71.372554,0.068028,26.136297,0.060733,382.378877,-416.262681,589.391665,39.386306,-8.284840,95814.030314,0.050891,-0.019628,0.026710,0.000000,0.000000,0.000000,-219.368530,0.000000,201911.867049
129.910000,71.373406,0.068027,26.136067,0.060655,382.337527,-416.377777,589.160682,39.386304,-8.284840,95816.686938,0.050856,-0.019484,0.026704,0.000000,0.000000,0.000000,-219.368306,0.000000,201913.158858
129.920000,71.374255,0.068026,26.135836,0.060577,382.296183,-416.492875,588.929701,39.386303,-8.284841,95819.343531,0.050821,-0.019340,0.026698,0.000000,0.000000,0.000000,-219.368083,0.000000,201914.451243
129.930000,71.375103,0.068025,26.135604,0.060500,382.254844,-416.607975,588.698723,39.386302,-8.284841,95822.000094,0.050786,-0.019196,0.026692,0.000000,0.000000,0.000000,-219.367861,0.000000,201915.744202
129.940000,71.375949,0.068024,26.135372,0.060423,382.213510,-416.723076,588.467748,39.386301,-8.284842,95824.656627,0.050752,-0.019053,0.026686,0.000000,0.000000,0.000000,-219.367640,0.000000,201917.037730
129.950000,71.376793,0.068023,26.135140,0.060346,382.172182,-416.838180,588.236776,39.386300,-8.284842,95827.313128,0.050717,-0.018910,0.026680,0.000000,0.000000,0.000000,-219.367421,0.000000,201918.331825
129.960000,71.377634,0.068022,26.134907,0.060270,382.130858,-416.953285,588.005806,39.386299,-8.284843,95829.969599,0.050683,-0.018767,0.026674,0.000000,0.000000,0.000000,-219.367202,0.000000,201919.626481
129.970000,71.378474,0.068021,26.134673,0.060194,382.089539,-417.068393,587.774839,39.386298,-8.284843,95832.626039,0.050649,-0.018625,0.026668,0.000000,0.000000,0.000000,-219.366984,0.000000,201920.921697
129.980000,71.379312,0.068020,26.134439,0.060119,382.048225,-417.183502,587.543875,39.386297,-8.284844,95835.282448,0.050615,-0.018483,0.026662,0.000000,0.000000,0.000000,-219.366768,0.000000,201922.217467
129.990000,71.380147,0.068019,26.134205,0.060045,382.006917,-417.298613,587.312913,39.386296,-8.284844,95837.938827,0.050580,-0.018342,0.026656,0.000000,0.000000,0.000000,-219.366553,0.000000,201923.513789
130.000000,71.380981,0.068018,26.133970,0.059970,381.965613,-417.413726,587.081954,39.386295,-8.284844,95840.595175,0.050546,-0.018200,0.026651,0.000000,0.000000,0.000000,-219.366339,0.000000,201924.810659
130.010000,71.381812,0.068017,26.133734,0.059897,381.924315,-417.528841,586.850998,39.386294,-8.284845,95843.251493,0.050512,-0.018060,0.026645,0.000000,0.000000,0.000000,-219.366126,0.000000,201926.108073
130.020000,71.382641,0.068016,26.133498,0.059823,381.883021,-417.643957,586.620044,39.386293,-8.284845,95845.907780,0.050479,-0.017919,0.026639,0.000000,0.000000,0.000000,-219.365914,0.000000,201927.406028
130.030000,71.383469,0.068015,26.133262,0.059750,381.841733,-417.759075,586.389093,39.386292,-8.284846,95848.564036,0.050445,-0.017779,0.026633,0.000000,0.000000,0.000000,-219.365703,0.000000,201928.704520
130.040000,71.384294,0.068014,26.133025,0.059678,381.800450,-417.874195,586.158144,39.386291,-8.284846,95851.220261,0.050411,-0.017639,0.026628,0.000000,0.000000,0.000000,-219.365493,0.000000,201930.003546
130.050000,71.385118,0.068013,26.132788,0.059606,381.759171,-417.989317,585.927199,39.386290,-8.284847,95853.876456,0.050377,-0.017500,0.026622,0.000000,0.000000,0.000000,-219.365284,0.000000,201931.303102
130.060000,71.385939,0.068012,26.132550,0.059534,381.717898,-418.104441,585.696255,39.386289,-8.284847,95856.532621,0.050344,-0.017361,0.026616,0.000000,0.000000,0.000000,-219.365076,0.000000,201932.603185
130.070000,71.386759,0.068011,26.132311,0.059463,381.676630,-418.219566,585.465315,39.386288,-8.284848,95859.188754,0.050310,-0.017222,0.026611,0.000000,0.000000,0.000000,-219.364870,0.000000,201933.903791
130.080000,71.387576,0.068010,26.132072,0.059392,381.635367,-418.334693,585.234377,39.386287,-8.284848,95861.844858,0.050277,-0.017083,0.026605,0.000000,0.000000,0.000000,-219.364664,0.000000,201935.204918
130.090000,71.388392,0.068009,26.131833,0.059322,381.594108,-418.449822,585.003442,39.386286,-8.284849,95864.500930,0.050244,-0.016945,0.026600,0.000000,0.000000,0.000000,-219.364459,0.000000,201936.506561
130.100000,71.389205,0.068008,26.131593,0.059252,381.552855,-418.564952,584.772510,39.386285,-8.284849,95867.156972,0.050210,-0.016807,0.026594,0.000000,0.000000,0.000000,-219.364256,0.000000,201937.808718
130.110000,71.390017,0.068007,26.131352,0.059183,381.511607,-418.680085,584.541580,39.386284,-8.284850,95869.812983,0.050177,-0.016670,0.026589,0.000000,0.000000,0.000000,-219.364053,0.000000,201939.111384
130.120000,71.390826,0.068006,26.131111,0.059114,381.470364,-418.795218,584.310653,39.386283,-8.284850,95872.468964,0.050144,-0.016533,0.026583,0.000000,0.000000,0.000000,-219.363852,0.000000,201940.414557
130.130000,71.391634,0.068005,26.130870,0.059045,381.429126,-418.910354,584.079728,39.386282,-8.284851,95875.124914,0.050111,-0.016396,0.026578,0.000000,0.000000,0.000000,-219.363651,0.000000,201941.718233
130.140000,71.392439,0.068004,26.130628,0.058977,381.387893,-419.025491,583.848806,39.386281,-8.284851,95877.780834,0.050078,-0.016260,0.026572,0.000000,0.000000,0.000000,-219.363451,0.000000,201943.022409
