# Time (s), Angle of Attack (°), Speed - Velocity Magnitude (m/s), acceleration Magnitude (m/s²), X (m), Y (m), Z (m), Latitude (°), Longitude (°), Pressure (Pa), Ax (m/s²), Ay (m/s²), Az (m/s²), Aerodynamic Drag Force (N), thrust Power (W)
154.040000,72.891612,14.856147,0.003832,327.379952,-532.229476,281.671957,39.385262,-8.285480,99285.794672,0.002349,0.002036,0.002241,-218.421991,0.000000
154.080000,72.891612,14.856012,0.003832,327.226582,-532.734717,281.399314,39.385258,-8.285482,99288.925051,0.002349,0.002036,0.002241,-218.421987,0.000000
154.120000,72.891612,14.855877,0.003832,327.073216,-533.239954,281.126674,39.385253,-8.285483,99292.055389,0.002349,0.002036,0.002241,-218.421983,0.000000
154.160000,72.891611,14.855743,0.003831,326.919853,-533.745188,280.854038,39.385249,-8.285485,99295.185686,0.002349,0.002036,0.002240,-218.421980,0.000000
154.200000,72.891611,14.855608,0.003831,326.766494,-534.250419,280.581405,39.385244,-8.285487,99298.315942,0.002349,0.002036,0.002240,-218.421976,0.000000
154.240000,72.891611,14.855474,0.003831,326.613139,-534.755647,280.308776,39.385240,-8.285489,99301.446157,0.002349,0.002036,0.002240,-218.421973,0.000000
154.280000,72.891611,14.855339,0.003831,326.459788,-535.260871,280.036150,39.385235,-8.285491,99304.576331,0.002349,0.002036,0.002240,-218.421969,0.000000
154.320000,72.891611,14.855205,0.003831,326.306441,-535.766092,279.763529,39.385231,-8.285492,99307.706463,0.002349,0.002036,0.002240,-218.421965,0.000000
154.360000,72.891611,14.855070,0.003831,326.153097,-536.271310,279.490910,39.385226,-8.285494,99310.836555,0.002349,0.002035,0.002240,-218.421962,0.000000
154.400000,72.891611,14.854935,0.003831,325.999757,-536.776525,279.218295,39.385222,-8.285496,99313.966605,0.002349,0.002035,0.002240,-218.421958,0.000000
154.440000,72.891611,14.854801,0.003831,325.846421,-537.281736,278.945684,39.385217,-8.285498,99317.096614,0.002349,0.002035,0.002240,-218.421954,0.000000
154.480000,72.891611,14.854666,0.003831,325.693088,-537.786945,278.673077,39.385212,-8.285499,99320.226582,0.002349,0.002035,0.002239,-218.421951,0.000000
154.520000,72.891611,14.854532,0.003831,325.539759,-538.292149,278.400473,39.385208,-8.285501,99323.356509,0.002349,0.002035,0.002239,-218.421947,0.000000
154.560000,72.891611,14.854397,0.003830,325.386434,-538.797351,278.127872,39.385203,-8.285503,99326.486394,0.002348,0.002035,0.002239,-218.421944,0.000000
154.600000,72.891611,14.854263,0.003830,325.233113,-539.302549,277.855276,39.385199,-8.285505,99329.616239,0.002348,0.002035,0.002239,-218.421940,0.000000
154.640000,72.891611,14.854128,0.003830,325.079796,-539.807744,277.582682,39.385194,-8.285507,99332.746042,0.002348,0.002035,0.002239,-218.421936,0.000000
154.680000,72.891611,14.853993,0.003830,324.926482,-540.312936,277.310093,39.385190,-8.285508,99335.875804,0.002348,0.002035,0.002239,-218.421933,0.000000
154.720000,72.891611,14.853859,0.003830,324.773172,-540.818125,277.037507,39.385185,-8.285510,99339.005525,0.002348,0.002035,0.002239,-218.421929,0.000000
154.760000,72.891611,14.853724,0.003830,324.619866,-541.323310,276.764924,39.385181,-8.285512,99342.135205,0.002348,0.002035,0.002239,-218.421926,0.000000
154.800000,72.891611,14.853590,0.003830,324.466564,-541.828492,276.492345,39.385176,-8.285514,99345.264844,0.002348,0.002035,0.002239,-218.421922,0.000000
154.840000,72.891610,14.853455,0.003830,324.313265,-542.333671,276.219770,39.385172,-8.285516,99348.394442,0.002348,0.002035,0.002238,-218.421918,0.000000
154.880000,72.891610,14.853321,0.003830,324.159970,-542.838847,275.947198,39.385167,-8.285517,99351.523999,0.002348,0.002035,0.002238,-218.421915,0.000000
154.920000,72.891610,14.853186,0.003829,324.006679,-543.344019,275.674630,39.385162,-8.285519,99354.653514,0.002348,0.002035,0.002238,-218.421911,0.000000
154.960000,72.891610,14.853052,0.003829,323.853392,-543.849188,275.402066,39.385158,-8.285521,99357.782988,0.002348,0.002035,0.002238,-218.421907,0.000000
155.000000,72.891610,14.852917,0.003829,323.700108,-544.354354,275.129505,39.385153,-8.285523,99360.912422,0.002348,0.002035,0.002238,-218.421904,0.000000
155.040000,72.891610,14.852783,0.003829,323.546828,-544.859516,274.856947,39.385149,-8.285524,99364.041814,0.002348,0.002035,0.002238,-218.421900,0.000000
155.080000,72.891610,14.852648,0.003829,323.393552,-545.364676,274.584394,39.385144,-8.285526,99367.171165,0.002348,0.002035,0.002238,-218.421897,0.000000
155.120000,72.891610,14.852514,0.003829,323.240280,-545.869832,274.311843,39.385140,-8.285528,99370.300475,0.002348,0.002035,0.002238,-218.421893,0.000000
155.160000,72.891610,14.852379,0.003829,323.087011,-546.374985,274.039297,39.385135,-8.285530,99373.429744,0.002348,0.002035,0.002237,-218.421889,0.000000
155.200000,72.891610,14.852245,0.003829,322.933746,-546.880134,273.766754,39.385131,-8.285532,99376.558971,0.002348,0.002035,0.002237,-218.421886,0.000000
155.240000,72.891610,14.852110,0.003829,322.780485,-547.385280,273.494214,39.385126,-8.285533,99379.688158,0.002348,0.002035,0.002237,-218.421882,0.000000
155.280000,72.891610,14.851976,0.003829,322.627228,-547.890423,273.221678,39.385122,-8.285535,99382.817303,0.002348,0.002035,0.002237,-218.421879,0.000000
155.320000,72.891610,14.851841,0.003828,322.473974,-548.395563,272.949146,39.385117,-8.285537,99385.946408,0.002348,0.002035,0.002237,-218.421875,0.000000
155.360000,72.891610,14.851707,0.003828,322.320725,-548.900700,272.676617,39.385112,-8.285539,99389.075471,0.002348,0.002035,0.002237,-218.421871,0.000000
155.400000,72.891610,14.851572,0.003828,322.167479,-549.405833,272.404092,39.385108,-8.285541,99392.204493,0.002348,0.002035,0.002237,-218.421868,0.000000
155.440000,72.891610,14.851438,0.003828,322.014236,-549.910963,272.131570,39.385103,-8.285542,99395.333475,0.002348,0.002035,0.002237,-218.421864,0.000000
155.480000,72.891610,14.851303,0.003828,321.860998,-550.416090,271.859052,39.385099,-8.285544,99398.462415,0.002348,0.002035,0.002237,-218.421860,0.000000
155.520000,72.891610,14.851169,0.003828,321.707763,-550.921213,271.586538,39.385094,-8.285546,99401.591314,0.002348,0.002035,0.002236,-218.421857,0.000000
155.560000,72.891609,14.851034,0.003828,321.554532,-551.426333,271.314027,39.385090,-8.285548,99404.720171,0.002348,0.002035,0.002236,-218.421853,0.000000
155.600000,72.891609,14.850900,0.003828,321.401305,-551.931450,271.041520,39.385085,-8.285549,99407.848988,0.002348,0.002035,0.002236,-218.421850,0.000000
155.640000,72.891609,14.850766,0.003828,321.248081,-552.436564,270.769016,39.385081,-8.285551,99410.977764,0.002348,0.002035,0.002236,-218.421846,0.000000
155.680000,72.891609,14.850631,0.003828,321.094861,-552.941674,270.496516,39.385076,-8.285553,99414.106499,0.002348,0.002035,0.002236,-218.421842,0.000000
155.720000,72.891609,14.850497,0.003827,320.941645,-553.446782,270.224019,39.385072,-8.285555,99417.235192,0.002348,0.002035,0.002236,-218.421839,0.000000
155.760000,72.891609,14.850362,0.003827,320.788433,-553.951885,269.951526,39.385067,-8.285557,99420.363845,0.002348,0.002035,0.002236,-218.421835,0.000000
155.800000,72.891609,14.850228,0.003827,320.635225,-554.456986,269.679037,39.385062,-8.285558,99423.492456,0.002348,0.002035,0.002236,-218.421832,0.000000
155.840000,72.891609,14.850093,0.003827,320.482020,-554.962084,269.406551,39.385058,-8.285560,99426.621027,0.002347,0.002034,0.002235,-218.421828,0.000000
155.880000,72.891609,14.849959,0.003827,320.328819,-555.467178,269.134069,39.385053,-8.285562,99429.749556,0.002347,0.002034,0.002235,-218.421824,0.000000
155.920000,72.891609,14.849824,0.003827,320.175622,-555.972269,268.861590,39.385049,-8.285564,99432.878044,0.002347,0.002034,0.002235,-218.421821,0.000000
155.960000,72.891609,14.849690,0.003827,320.022428,-556.477356,268.589115,39.385044,-8.285565,99436.006491,0.002347,0.002034,0.002235,-218.421817,0.000000
156.000000,72.891609,14.849556,0.003827,319.869239,-556.982441,268.316643,39.385040,-8.285567,99439.134897,0.002347,0.002034,0.002235,-218.421814,0.000000
156.040000,72.891609,14.849421,0.003827,319.716053,-557.487522,268.044176,39.385035,-8.285569,99442.263262,0.002347,0.002034,0.002235,-218.421810,0.000000
156.080000,72.891609,14.849287,0.003827,319.562870,-557.992600,267.771711,39.385031,-8.285571,99445.391586,0.002347,0.002034,0.002235,-218.421806,0.000000
156.120000,72.891609,14.849152,0.003826,319.409692,-558.497674,267.499250,39.385026,-8.285573,99448.519869,0.002347,0.002034,0.002235,-218.421803,0.000000
156.160000,72.891609,14.849018,0.003826,319.256517,-559.002746,267.226793,39.385022,-8.285574,99451.648111,0.002347,0.002034,0.002235,-218.421799,0.000000
156.200000,72.891609,14.848884,0.003826,319.103346,-559.507814,266.954340,39.385017,-8.285576,99454.776312,0.002347,0.002034,0.002234,-218.421795,0.000000
156.240000,72.891608,14.848749,0.003826,318.950179,-560.012879,266.681889,39.385012,-8.285578,99457.904472,0.002347,0.002034,0.002234,-218.421792,0.000000
156.280000,72.891608,14.848615,0.003826,318.797016,-560.517941,266.409443,39.385008,-8.285580,99461.032591,0.002347,0.002034,0.002234,-218.421788,0.000000
156.320000,72.891608,14.848480,0.003826,318.643856,-561.022999,266.137000,39.385003,-8.285582,99464.160668,0.002347,0.002034,0.002234,-218.421785,0.000000
156.360000,72.891608,14.848346,0.003826,318.490700,-561.528054,265.864561,39.384999,-8.285583,99467.288705,0.002347,0.002034,0.002234,-218.421781,0.000000
156.400000,72.891608,14.848212,0.003826,318.337548,-562.033106,265.592125,39.384994,-8.285585,99470.416701,0.002347,0.002034,0.002234,-218.421777,0.000000
156.440000,72.891608,14.848077,0.003826,318.184400,-562.538154,265.319693,39.384990,-8.285587,99473.544655,0.002347,0.002034,0.002234,-218.421774,0.000000
156.480000,72.891608,14.847943,0.003826,318.031255,-563.043200,265.047264,39.384985,-8.285589,99476.672569,0.002347,0.002034,0.002234,-218.421770,0.000000
156.520000,72.891608,14.847808,0.003825,317.878114,-563.548242,264.774839,39.384981,-8.285590,99479.800441,0.002347,0.002034,0.002233,-218.421767,0.000000
156.560000,72.891608,14.847674,0.003825,317.724977,-564.053281,264.502418,39.384976,-8.285592,99482.928273,0.002347,0.002034,0.002233,-218.421763,0.000000
156.600000,72.891608,14.847540,0.003825,317.571844,-564.558316,264.230000,39.384972,-8.285594,99486.056063,0.002347,0.002034,0.002233,-218.421759,0.000000
156.640000,72.891608,14.847405,0.003825,317.418714,-565.063349,263.957585,39.384967,-8.285596,99489.183813,0.002347,0.002034,0.002233,-218.421756,0.000000
156.680000,72.891608,14.847271,0.003825,317.265588,-565.568378,263.685175,39.384963,-8.285598,99492.311521,0.002347,0.002034,0.002233,-218.421752,0.000000
156.720000,72.891608,14.847137,0.003825,317.112466,-566.073404,263.412767,39.384958,-8.285599,99495.439188,0.002347,0.002034,0.002233,-218.421749,0.000000
156.760000,72.891608,14.847002,0.003825,316.959348,-566.578426,263.140364,39.384953,-8.285601,99498.566815,0.002347,0.002034,0.002233,-218.421745,0.000000
156.800000,72.891608,14.846868,0.003825,316.806233,-567.083445,262.867964,39.384949,-8.285603,99501.694400,0.002347,0.002034,0.002233,-218.421741,0.000000
156.840000,72.891608,14.846734,0.003825,316.653122,-567.588462,262.595567,39.384944,-8.285605,99504.821944,0.002347,0.002034,0.002233,-218.421738,0.000000
156.880000,72.891608,14.846599,0.003825,316.500015,-568.093474,262.323174,39.384940,-8.285606,99507.949448,0.002347,0.002034,0.002232,-218.421734,0.000000
156.920000,72.891608,14.846465,0.003824,316.346912,-568.598484,262.050785,39.384935,-8.285608,99511.076910,0.002347,0.002034,0.002232,-218.421731,0.000000
156.960000,72.891607,14.846331,0.003824,316.193812,-569.103490,261.778399,39.384931,-8.285610,99514.204331,0.002347,0.002034,0.002232,-218.421727,0.000000
157.000000,72.891607,14.846196,0.003824,316.040717,-569.608493,261.506017,39.384926,-8.285612,99517.331712,0.002347,0.002034,0.002232,-218.421723,0.000000
157.040000,72.891607,14.846062,0.003824,315.887624,-570.113493,261.233639,39.384922,-8.285614,99520.459051,0.002347,0.002034,0.002232,-218.421720,0.000000
157.080000,72.891607,14.845928,0.003824,315.734536,-570.618490,260.961264,39.384917,-8.285615,99523.586349,0.002347,0.002034,0.002232,-218.421716,0.000000
157.120000,72.891607,14.845793,0.003824,315.581452,-571.123483,260.688892,39.384913,-8.285617,99526.713606,0.002346,0.002034,0.002232,-218.421713,0.000000
157.160000,72.891607,14.845659,0.003824,315.428371,-571.628473,260.416524,39.384908,-8.285619,99529.840823,0.002346,0.002034,0.002232,-218.421709,0.000000
157.200000,72.891607,14.845525,0.003824,315.275294,-572.133460,260.144160,39.384903,-8.285621,99532.967998,0.002346,0.002034,0.002231,-218.421705,0.000000
157.240000,72.891607,14.845390,0.003824,315.122220,-572.638443,259.871799,39.384899,-8.285623,99536.095132,0.002346,0.002034,0.002231,-218.421702,0.000000
157.280000,72.891607,14.845256,0.003824,314.969151,-573.143423,259.599442,39.384894,-8.285624,99539.222226,0.002346,0.002034,0.002231,-218.421698,0.000000
157.320000,72.891607,14.845122,0.003823,314.816085,-573.648401,259.327088,39.384890,-8.285626,99542.349278,0.002346,0.002033,0.002231,-218.421695,0.000000
157.360000,72.891607,14.844987,0.003823,314.663023,-574.153374,259.054738,39.384885,-8.285628,99545.476289,0.002346,0.002033,0.002231,-218.421691,0.000000
157.400000,72.891607,14.844853,0.003823,314.509965,-574.658345,258.782392,39.384881,-8.285630,99548.603260,0.002346,0.002033,0.002231,-218.421687,0.000000
157.440000,72.891607,14.844719,0.003823,314.356910,-575.163312,258.510049,39.384876,-8.285631,99551.730189,0.002346,0.002033,0.002231,-218.421684,0.000000
157.480000,72.891607,14.844585,0.003823,314.203859,-575.668276,258.237710,39.384872,-8.285633,99554.857077,0.002346,0.002033,0.002231,-218.421680,0.000000
157.520000,72.891607,14.844450,0.003823,314.050812,-576.173237,257.965374,39.384867,-8.285635,99557.983925,0.002346,0.002033,0.002231,-218.421677,0.000000
157.560000,72.891607,14.844316,0.003823,313.897769,-576.678194,257.693042,39.384863,-8.285637,99561.110731,0.002346,0.002033,0.002230,-218.421673,0.000000
157.600000,72.891607,14.844182,0.003823,313.744730,-577.183149,257.420713,39.384858,-8.285639,99564.237497,0.002346,0.002033,0.002230,-218.421669,0.000000
157.640000,72.891607,14.844047,0.003823,313.591694,-577.688100,257.148388,39.384854,-8.285640,99567.364221,0.002346,0.002033,0.002230,-218.421666,0.000000
157.680000,72.891606,14.843913,0.003822,313.438662,-578.193047,256.876067,39.384849,-8.285642,99570.490905,0.002346,0.002033,0.002230,-218.421662,0.000000
157.720000,72.891606,14.843779,0.003822,313.285634,-578.697992,256.603749,39.384844,-8.285644,99573.617547,0.002346,0.002033,0.002230,-218.421659,0.000000
157.760000,72.891606,14.843645,0.003822,313.132609,-579.202933,256.331434,39.384840,-8.285646,99576.744149,0.002346,0.002033,0.002230,-218.421655,0.000000
157.800000,72.891606,14.843510,0.003822,312.979588,-579.707871,256.059124,39.384835,-8.285647,99579.870710,0.002346,0.002033,0.002230,-218.421651,0.000000
157.840000,72.891606,14.843376,0.003822,312.826571,-580.212806,255.786816,39.384831,-8.285649,99582.997229,0.002346,0.002033,0.002230,-218.421648,0.000000
157.880000,72.891606,14.843242,0.003822,312.673558,-580.717737,255.514513,39.384826,-8.285651,99586.123708,0.002346,0.002033,0.002229,-218.421644,0.000000
157.920000,72.891606,14.843108,0.003822,312.520549,-581.222665,255.242213,39.384822,-8.285653,99589.250146,0.002346,0.002033,0.002229,-218.421641,0.000000
157.960000,72.891606,14.842973,0.003822,312.367543,-581.727590,254.969916,39.384817,-8.285655,99592.376542,0.002346,0.002033,0.002229,-218.421637,0.000000
158.000000,72.891606,14.842839,0.003822,312.214541,-582.232512,254.697623,39.384813,-8.285656,99595.502898,0.002346,0.002033,0.002229,-218.421633,0.000000
158.040000,72.891606,14.842705,0.003822,312.061543,-582.737430,254.425334,39.384808,-8.285658,99598.629213,0.002346,0.002033,0.002229,-218.421630,0.000000
158.080000,72.891606,14.842571,0.003821,311.908548,-583.242346,254.153048,39.384804,-8.285660,99601.755487,0.002346,0.002033,0.002229,-218.421626,0.000000
158.120000,72.891606,14.842437,0.003821,311.755558,-583.747258,253.880766,39.384799,-8.285662,99604.881720,0.002346,0.002033,0.002229,-218.421623,0.000000
158.160000,72.891606,14.842302,0.003821,311.602571,-584.252166,253.608487,39.384794,-8.285663,99608.007912,0.002346,0.002033,0.002229,-218.421619,0.000000
158.200000,72.891606,14.842168,0.003821,311.449587,-584.757072,253.336212,39.384790,-8.285665,99611.134063,0.002346,0.002033,0.002229,-218.421616,0.000000
158.240000,72.891606,14.842034,0.003821,311.296608,-585.261974,253.063940,39.384785,-8.285667,99614.260173,0.002346,0.002033,0.002228,-218.421612,0.000000
158.280000,72.891606,14.841900,0.003821,311.143632,-585.766873,252.791672,39.384781,-8.285669,99617.386243,0.002346,0.002033,0.002228,-218.421608,0.000000
158.320000,72.891606,14.841765,0.003821,310.990660,-586.271769,252.519408,39.384776,-8.285671,99620.512271,0.002346,0.002033,0.002228,-218.421605,0.000000
158.360000,72.891605,14.841631,0.003821,310.837692,-586.776661,252.247147,39.384772,-8.285672,99623.638258,0.002346,0.002033,0.002228,-218.421601,0.000000
158.400000,72.891605,14.841497,0.003821,310.684728,-587.281550,251.974890,39.384767,-8.285674,99626.764205,0.002346,0.002033,0.002228,-218.421598,0.000000
158.440000,72.891605,14.841363,0.003821,310.531767,-587.786436,251.702636,39.384763,-8.285676,99629.890110,0.002345,0.002033,0.002228,-218.421594,0.000000
158.480000,72.891605,14.841229,0.003820,310.378810,-588.291319,251.430386,39.384758,-8.285678,99633.015975,0.002345,0.002033,0.002228,-218.421590,0.000000
158.520000,72.891605,14.841094,0.003820,310.225857,-588.796198,251.158139,39.384754,-8.285680,99636.141798,0.002345,0.002033,0.002228,-218.421587,0.000000
158.560000,72.891605,14.840960,0.003820,310.072907,-589.301074,250.885896,39.384749,-8.285681,99639.267581,0.002345,0.002033,0.002228,-218.421583,0.000000
158.600000,72.891605,14.840826,0.003820,309.919962,-589.805947,250.613657,39.384744,-8.285683,99642.393323,0.002345,0.002033,0.002227,-218.421580,0.000000
158.640000,72.891605,14.840692,0.003820,309.767020,-590.310817,250.341421,39.384740,-8.285685,99645.519024,0.002345,0.002033,0.002227,-218.421576,0.000000
158.680000,72.891605,14.840558,0.003820,309.614082,-590.815683,250.069189,39.384735,-8.285687,99648.644684,0.002345,0.002033,0.002227,-218.421572,0.000000
158.720000,72.891605,14.840424,0.003820,309.461147,-591.320547,249.796960,39.384731,-8.285688,99651.770303,0.002345,0.002033,0.002227,-218.421569,0.000000
158.760000,72.891605,14.840289,0.003820,309.308217,-591.825407,249.524735,39.384726,-8.285690,99654.895881,0.002345,0.002033,0.002227,-218.421565,0.000000
158.800000,72.891605,14.840155,0.003820,309.155290,-592.330263,249.252513,39.384722,-8.285692,99658.021418,0.002345,0.002033,0.002227,-218.421562,0.000000
158.840000,72.891605,14.840021,0.003820,309.002366,-592.835117,248.980295,39.384717,-8.285694,99661.146914,0.002345,0.002032,0.002227,-218.421558,0.000000
158.880000,72.891605,14.839887,0.003819,308.849447,-593.339967,248.708080,39.384713,-8.285696,99664.272370,0.002345,0.002032,0.002227,-218.421555,0.000000
158.920000,72.891605,14.839753,0.003819,308.696531,-593.844814,248.435869,39.384708,-8.285697,99667.397784,0.002345,0.002032,0.002226,-218.421551,0.000000
158.960000,72.891605,14.839619,0.003819,308.543619,-594.349657,248.163662,39.384704,-8.285699,99670.523158,0.002345,0.002032,0.002226,-218.421547,0.000000
159.000000,72.891605,14.839485,0.003819,308.390711,-594.854498,247.891458,39.384699,-8.285701,99673.648491,0.002345,0.002032,0.002226,-218.421544,0.000000
159.040000,72.891605,14.839350,0.003819,308.237807,-595.359335,247.619258,39.384695,-8.285703,99676.773783,0.002345,0.002032,0.002226,-218.421540,0.000000
159.080000,72.891604,14.839216,0.003819,308.084906,-595.864169,247.347061,39.384690,-8.285704,99679.899033,0.002345,0.002032,0.002226,-218.421537,0.000000
159.120000,72.891604,14.839082,0.003819,307.932009,-596.368999,247.074868,39.384685,-8.285706,99683.024243,0.002345,0.002032,0.002226,-218.421533,0.000000
159.160000,72.891604,14.838948,0.003819,307.779116,-596.873827,246.802678,39.384681,-8.285708,99686.149413,0.002345,0.002032,0.002226,-218.421529,0.000000
159.200000,72.891604,14.838814,0.003819,307.626227,-597.378651,246.530492,39.384676,-8.285710,99689.274541,0.002345,0.002032,0.002226,-218.421526,0.000000
159.240000,72.891604,14.838680,0.003819,307.473341,-597.883472,246.258310,39.384672,-8.285712,99692.399628,0.002345,0.002032,0.002226,-218.421522,0.000000
159.280000,72.891604,14.838546,0.003818,307.320459,-598.388290,245.986131,39.384667,-8.285713,99695.524675,0.002345,0.002032,0.002225,-218.421519,0.000000
159.320000,72.891604,14.838412,0.003818,307.167581,-598.893104,245.713956,39.384663,-8.285715,99698.649680,0.002345,0.002032,0.002225,-218.421515,0.000000
159.360000,72.891604,14.838277,0.003818,307.014707,-599.397915,245.441784,39.384658,-8.285717,99701.774645,0.002345,0.002032,0.002225,-218.421512,0.000000
159.400000,72.891604,14.838143,0.003818,306.861836,-599.902723,245.169616,39.384654,-8.285719,99704.899569,0.002345,0.002032,0.002225,-218.421508,0.000000
159.440000,72.891604,14.838009,0.003818,306.708969,-600.407528,244.897451,39.384649,-8.285720,99708.024452,0.002345,0.002032,0.002225,-218.421504,0.000000
159.480000,72.891604,14.837875,0.003818,306.556106,-600.912329,244.625290,39.384645,-8.285722,99711.149294,0.002345,0.002032,0.002225,-218.421501,0.000000
159.520000,72.891604,14.837741,0.003818,306.403247,-601.417127,244.353132,39.384640,-8.285724,99714.274095,0.002345,0.002032,0.002225,-218.421497,0.000000
159.560000,72.891604,14.837607,0.003818,306.250391,-601.921922,244.080978,39.384636,-8.285726,99717.398855,0.002345,0.002032,0.002225,-218.421494,0.000000
159.600000,72.891604,14.837473,0.003818,306.097539,-602.426714,243.808828,39.384631,-8.285728,99720.523575,0.002345,0.002032,0.002224,-218.421490,0.000000
159.640000,72.891604,14.837339,0.003818,305.944691,-602.931502,243.536681,39.384626,-8.285729,99723.648254,0.002345,0.002032,0.002224,-218.421486,0.000000
159.680000,72.891604,14.837205,0.003817,305.791847,-603.436287,243.264538,39.384622,-8.285731,99726.772891,0.002345,0.002032,0.002224,-218.421483,0.000000
159.720000,72.891604,14.837071,0.003817,305.639006,-603.941069,242.992398,39.384617,-8.285733,99729.897488,0.002344,0.002032,0.002224,-218.421479,0.000000
159.760000,72.891604,14.836937,0.003817,305.486169,-604.445848,242.720262,39.384613,-8.285735,99733.022044,0.002344,0.002032,0.002224,-218.421476,0.000000
159.800000,72.891603,14.836802,0.003817,305.333336,-604.950623,242.448129,39.384608,-8.285736,99736.146559,0.002344,0.002032,0.002224,-218.421472,0.000000
159.840000,72.891603,14.836668,0.003817,305.180507,-605.455395,242.176000,39.384604,-8.285738,99739.271034,0.002344,0.002032,0.002224,-218.421469,0.000000
159.880000,72.891603,14.836534,0.003817,305.027681,-605.960164,241.903874,39.384599,-8.285740,99742.395467,0.002344,0.002032,0.002224,-218.421465,0.000000
159.920000,72.891603,14.836400,0.003817,304.874859,-606.464930,241.631753,39.384595,-8.285742,99745.519860,0.002344,0.002032,0.002224,-218.421461,0.000000
159.960000,72.891603,14.836266,0.003817,304.722041,-606.969692,241.359634,39.384590,-8.285744,99748.644212,0.002344,0.002032,0.002223,-218.421458,0.000000
160.000000,72.891603,14.836132,0.003817,304.569227,-607.474451,241.087519,39.384586,-8.285745,99751.768523,0.002344,0.002032,0.002223,-218.421454,0.000000
160.040000,72.891603,14.835998,0.003817,304.416416,-607.979207,240.815408,39.384581,-8.285747,99754.892793,0.002344,0.002032,0.002223,-218.421451,0.000000
160.080000,72.891603,14.835864,0.003816,304.263609,-608.483960,240.543300,39.384576,-8.285749,99758.017022,0.002344,0.002032,0.002223,-218.421447,0.000000
160.120000,72.891603,14.835730,0.003816,304.110806,-608.988709,240.271196,39.384572,-8.285751,99761.141210,0.002344,0.002032,0.002223,-218.421443,0.000000
160.160000,72.891603,14.835596,0.003816,303.958007,-609.493455,239.999095,39.384567,-8.285752,99764.265358,0.002344,0.002032,0.002223,-218.421440,0.000000
160.200000,72.891603,14.835462,0.003816,303.805211,-609.998198,239.726998,39.384563,-8.285754,99767.389465,0.002344,0.002032,0.002223,-218.421436,0.000000
160.240000,72.891603,14.835328,0.003816,303.652419,-610.502938,239.454905,39.384558,-8.285756,99770.513531,0.002344,0.002032,0.002223,-218.421433,0.000000
160.280000,72.891603,14.835194,0.003816,303.499631,-611.007674,239.182815,39.384554,-8.285758,99773.637556,0.002344,0.002032,0.002223,-218.421429,0.000000
160.320000,72.891603,14.835060,0.003816,303.346847,-611.512407,238.910729,39.384549,-8.285760,99776.761540,0.002344,0.002031,0.002222,-218.421426,0.000000
160.360000,72.891603,14.834926,0.003816,303.194066,-612.017137,238.638646,39.384545,-8.285761,99779.885483,0.002344,0.002031,0.002222,-218.421422,0.000000
160.400000,72.891603,14.834792,0.003816,303.041289,-612.521864,238.366566,39.384540,-8.285763,99783.009386,0.002344,0.002031,0.002222,-218.421418,0.000000
160.440000,72.891603,14.834658,0.003816,302.888516,-613.026587,238.094491,39.384536,-8.285765,99786.133248,0.002344,0.002031,0.002222,-218.421415,0.000000
160.480000,72.891602,14.834524,0.003815,302.735747,-613.531307,237.822419,39.384531,-8.285767,99789.257069,0.002344,0.002031,0.002222,-218.421411,0.000000
160.520000,72.891602,14.834390,0.003815,302.582981,-614.036024,237.550350,39.384527,-8.285768,99792.380849,0.002344,0.002031,0.002222,-218.421408,0.000000
160.560000,72.891602,14.834256,0.003815,302.430219,-614.540738,237.278285,39.384522,-8.285770,99795.504588,0.002344,0.002031,0.002222,-218.421404,0.000000
160.600000,72.891602,14.834122,0.003815,302.277461,-615.045448,237.006223,39.384517,-8.285772,99798.628286,0.002344,0.002031,0.002222,-218.421401,0.000000
160.640000,72.891602,14.833988,0.003815,302.124707,-615.550155,236.734165,39.384513,-8.285774,99801.751944,0.002344,0.002031,0.002221,-218.421397,0.000000
160.680000,72.891602,14.833854,0.003815,301.971956,-616.054859,236.462111,39.384508,-8.285776,99804.875561,0.002344,0.002031,0.002221,-218.421393,0.000000
160.720000,72.891602,14.833720,0.003815,301.819209,-616.559559,236.190060,39.384504,-8.285777,99807.999137,0.002344,0.002031,0.002221,-218.421390,0.000000
160.760000,72.891602,14.833586,0.003815,301.666466,-617.064257,235.918013,39.384499,-8.285779,99811.122672,0.002344,0.002031,0.002221,-218.421386,0.000000
160.800000,72.891602,14.833452,0.003815,301.513727,-617.568951,235.645969,39.384495,-8.285781,99814.246167,0.002344,0.002031,0.002221,-218.421383,0.000000
160.840000,72.891602,14.833318,0.003815,301.360991,-618.073642,235.373929,39.384490,-8.285783,99817.369621,0.002344,0.002031,0.002221,-218.421379,0.000000
160.880000,72.891602,14.833184,0.003814,301.208259,-618.578329,235.101892,39.384486,-8.285784,99820.493033,0.002344,0.002031,0.002221,-218.421376,0.000000
160.920000,72.891602,14.833050,0.003814,301.055531,-619.083014,234.829859,39.384481,-8.285786,99823.616405,0.002344,0.002031,0.002221,-218.421372,0.000000
160.960000,72.891602,14.832916,0.003814,300.902807,-619.587695,234.557830,39.384477,-8.285788,99826.739737,0.002344,0.002031,0.002221,-218.421368,0.000000
161.000000,72.891602,14.832782,0.003814,300.750086,-620.092373,234.285804,39.384472,-8.285790,99829.863027,0.002344,0.002031,0.002220,-218.421365,0.000000
