ts,id,Ax,Ay,Az,Gx,Gy,Gz
84.295,IMU0,0.7664062500000001,5.518125,8.10474609375,-71.1484593837535,389.9859943977591,-50.280112044817926
84.305,IMU0,0.28740234375,5.5564453125,8.440048828125,-66.03641456582633,388.2352941176471,-54.6218487394958
84.315,IMU0,-0.7855664062500001,5.5851855468750005,8.698710937500001,-60.22408963585434,385.99439775910366,-57.983193277310924
84.325,IMU0,-0.613125,5.431904296875,8.899892578125,-54.34173669467788,383.9635854341737,-60.714285714285715
84.335,IMU0,-0.9196875000000001,5.680986328125,8.478369140625,-48.24929971988796,381.9327731092437,-64.14565826330532
84.345,IMU0,-2.8740234375,5.623505859375,8.382568359375,-41.87675070028011,378.71148459383755,-66.31652661064426
84.355,IMU0,-3.4679882812500002,5.853427734375001,8.095166015625,-35.57422969187675,375,-67.85714285714286
84.365,IMU0,-2.4141796875000003,5.2594628906250005,8.114326171875,-29.761904761904763,371.00840336134456,-68.20728291316527
84.375,IMU0,-1.465751953125,5.23072265625,9.40763671875,-23.669467787114847,366.31652661064425,-68.34733893557423
84.385,IMU0,-2.682421875,5.393583984375001,8.899892578125,-17.57703081232493,360.92436974789916,-68.4873949579832
84.395,IMU0,-3.81287109375,5.4127441406250005,8.085585937500001,-10.994397759103641,354.76190476190476,-68.0672268907563
84.405,IMU0,-4.224814453125,5.786367187500001,8.660390625,-4.831932773109244,348.9495798319328,-66.5266106442577
84.415,IMU0,-4.11943359375,5.767207031250001,8.44962890625,1.680672268907563,341.5966386554622,-64.91596638655463
84.425,IMU0,-5.38400390625,5.518125,7.280859375,8.263305322128852,334.0336134453782,-63.02521008403362
84.435,IMU0,-5.374423828125001,5.0966015625,6.99345703125,14.355742296918768,326.6806722689076,-61.06442577030813
84.445,IMU0,-5.949228515625,5.374423828125001,6.916816406250001,19.46778711484594,319.5378151260504,-57.983193277310924
84.455,IMU0,-6.7826953125000005,6.0641894531250005,7.10841796875,24.159663865546218,311.1344537815126,-54.13165266106443
84.465,IMU0,-7.462880859375001,6.092929687500001,6.99345703125,28.991596638655462,300.7002801120448,-49.85994397759104
84.475,IMU0,-8.133486328125,6.102509765625,6.03544921875,33.4733893557423,289.6358543417367,-45.168067226890756
84.485,IMU0,-8.727451171875,6.236630859375,5.2115625,38.23529411764706,277.66106442577035,-40.406162464986
84.495,IMU0,-8.995693359375,6.121669921875,4.675078125000001,43.55742296918768,264.4257703081233,-35.85434173669468
84.505,IMU0,-9.034013671875,5.930068359375,3.2955468750000003,49.92997198879552,237.18487394957984,-24.92997198879552
84.515,IMU0,-9.388476562500001,6.006708984375001,3.343447265625,52.3109243697479,221.9887955182073,-19.39775910364146
84.525,IMU0,-9.359736328125,5.8246875000000005,2.9794042968750003,53.50140056022409,208.19327731092437,-13.725490196078432
84.535,IMU0,-9.666298828125,6.2174707031250005,2.6632617187500003,55.04201680672269,194.32773109243698,-8.053221288515406
84.545,IMU0,-9.781259765625,6.274951171875,2.7207421875,57.77310924369748,179.62184873949582,-2.380952380952381
84.555,IMU0,-9.98244140625,6.399492187500001,2.059716796875,59.173669467787114,164.14565826330534,3.361344537815126
84.565,IMU0,-9.9249609375,6.524033203125001,1.753154296875,59.87394957983194,148.4593837535014,9.173669467787116
84.575,IMU0,-9.94412109375,6.8497558593750005,1.504072265625,59.943977591036415,132.49299719887955,14.84593837535014
84.585,IMU0,-9.867480468750001,6.7826953125000005,0.8047265625000001,60.43417366946779,116.03641456582633,20.238095238095237
84.595,IMU0,-9.580078125,6.6102539062500005,0.45026367187500005,61.20448179271709,99.71988795518207,25.140056022408963
84.605,IMU0,-9.532177734375,6.428232421875,0.22034179687500002,60.64425770308124,84.10364145658264,29.761904761904763
84.615,IMU0,-9.302255859375,6.399492187500001,0.22034179687500002,59.38375350140056,68.83753501400561,34.03361344537815
84.625,IMU0,-9.196875,6.49529296875,0.38320312500000003,58.333333333333336,53.71148459383754,37.885154061624654
84.635,IMU0,-9.33099609375,6.715634765625,-0.22034179687500002,58.753501400560225,38.655462184873954,41.45658263305322
84.645,IMU0,-9.311835937500001,6.638994140625001,-0.63228515625,59.103641456582636,23.249299719887958,44.957983193277315
84.655,IMU0,-9.359736328125,6.916816406250001,-0.6035449218750001,58.19327731092437,8.333333333333334,48.38935574229692
84.665,IMU0,-9.40763671875,7.050937500000001,-0.38320312500000003,57.00280112044818,-6.582633053221289,51.610644257703086
84.675,IMU0,-9.177714843750001,7.0892578125000005,-0.6418652343750001,55.88235294117647,-21.218487394957982,54.48179271708684
84.685,IMU0,-8.765771484375001,7.079677734375,-0.24908203125000003,55.53221288515407,-35.15406162464986,57.142857142857146
84.695,IMU0,-8.564589843750001,7.1754785156250005,-0.0383203125,55.81232492997199,-48.73949579831933,59.38375350140056
84.705,IMU0,-8.516689453125,7.223378906250001,-0.086220703125,56.44257703081233,-61.97478991596639,61.06442577030813
84.715,IMU0,-8.33466796875,7.49162109375,-0.047900390625000004,56.58263305322129,-74.43977591036415,62.53501400560224
84.725,IMU0,-8.06642578125,7.386240234375,0.41194335937500004,56.1624649859944,-86.48459383753502,63.58543417366947
84.735,IMU0,-7.91314453125,7.539521484375,-0.22992187500000003,55.88235294117647,-97.82913165266108,64.28571428571429
84.745,IMU0,-7.60658203125,7.30001953125,-0.09580078125000001,56.51260504201681,-108.40336134453781,64.6358543417367
84.755,IMU0,-7.386240234375,7.232958984375,0.2682421875,58.12324929971989,-118.41736694677871,64.56582633053222
84.765,IMU0,-7.252119140625,7.117998046875001,0.7472460937500001,59.45378151260505,-127.73109243697479,64.00560224089637
