ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
22.76,-6.344,-3.464,-6.852,0.885
22.77,-6.407,-3.461,-6.791,0.921
22.78,-6.469,-3.458,-6.728,0.958
22.79,-6.53,-3.454,-6.665,0.994
22.8,-6.591,-3.45,-6.601,1.031
22.81,-6.652,-3.446,-6.536,1.068
22.82,-6.711,-3.441,-6.471,1.104
22.83,-6.771,-3.436,-6.405,1.141
22.84,-6.829,-3.431,-6.339,1.178
22.85,-6.887,-3.426,-6.272,1.215
22.86,-6.944,-3.42,-6.204,1.252
22.87,-7.001,-3.414,-6.136,1.289
22.88,-7.057,-3.408,-6.067,1.326
22.89,-7.112,-3.401,-5.997,1.363
22.9,-7.167,-3.394,-5.927,1.401
22.91,-7.221,-3.387,-5.856,1.438
22.92,-7.274,-3.38,-5.785,1.475
22.93,-7.327,-3.372,-5.713,1.512
22.94,-7.379,-3.364,-5.641,1.549
22.95,-7.43,-3.355,-5.568,1.586
22.96,-7.481,-3.346,-5.494,1.624
22.97,-7.531,-3.337,-5.42,1.661
22.98,-7.58,-3.328,-5.345,1.698
22.99,-7.628,-3.318,-5.27,1.735
23,-7.676,-3.308,-5.194,1.773
23.01,-7.723,-3.298,-5.117,1.81
23.02,-7.769,-3.287,-5.04,1.847
23.03,-7.815,-3.276,-4.963,1.885
23.04,-7.859,-3.265,-4.885,1.922
23.05,-7.903,-3.253,-4.806,1.959
23.06,-7.946,-3.241,-4.727,1.996
23.07,-7.989,-3.229,-4.648,2.033
23.08,-8.03,-3.216,-4.568,2.07
23.09,-8.071,-3.203,-4.487,2.107
23.1,-8.111,-3.19,-4.406,2.144
23.11,-8.151,-3.177,-4.324,2.181
23.12,-8.189,-3.163,-4.242,2.218
23.13,-8.227,-3.148,-4.16,2.256
23.14,-8.264,-3.134,-4.077,2.293
23.15,-8.3,-3.119,-3.993,2.33
23.16,-8.335,-3.103,-3.909,2.367
23.17,-8.369,-3.087,-3.825,2.404
23.18,-8.403,-3.071,-3.74,2.44
23.19,-8.436,-3.055,-3.654,2.477
23.2,-8.467,-3.038,-3.569,2.514
23.21,-8.498,-3.021,-3.482,2.551
23.22,-8.529,-3.003,-3.395,2.587
23.23,-8.558,-2.985,-3.308,2.624
23.24,-8.587,-2.967,-3.22,2.661
23.25,-8.614,-2.948,-3.132,2.697
23.26,-8.641,-2.929,-3.043,2.734
23.27,-8.667,-2.91,-2.954,2.77
23.28,-8.692,-2.89,-2.864,2.807
23.29,-8.716,-2.869,-2.774,2.843
23.3,-8.74,-2.849,-2.683,2.879
23.31,-8.762,-2.828,-2.592,2.915
23.32,-8.783,-2.806,-2.501,2.951
23.33,-8.804,-2.784,-2.409,2.987
23.34,-8.823,-2.762,-2.317,3.022
23.35,-8.842,-2.739,-2.225,3.058
23.36,-8.859,-2.716,-2.133,3.093
23.37,-8.876,-2.693,-2.04,3.129
23.38,-8.892,-2.669,-1.947,3.164
23.39,-8.906,-2.645,-1.853,3.199
23.4,-8.92,-2.621,-1.76,3.233
23.41,-8.933,-2.596,-1.666,3.268
23.42,-8.944,-2.57,-1.572,3.302
23.43,-8.955,-2.545,-1.478,3.336
23.44,-8.965,-2.519,-1.383,3.37
23.45,-8.973,-2.492,-1.289,3.404
23.46,-8.981,-2.466,-1.195,3.438
23.47,-8.988,-2.439,-1.1,3.472
23.48,-8.993,-2.411,-1.005,3.505
23.49,-8.998,-2.383,-0.911,3.538
23.5,-9.001,-2.355,-0.816,3.571
23.51,-9.004,-2.327,-0.721,3.603
23.52,-9.005,-2.298,-0.627,3.635
23.53,-9.006,-2.269,-0.532,3.667
23.54,-9.005,-2.239,-0.437,3.699
23.55,-9.004,-2.21,-0.343,3.731
23.56,-9.001,-2.18,-0.249,3.762
23.57,-8.998,-2.149,-0.154,3.793
23.58,-8.993,-2.119,-0.06,3.823
23.59,-8.987,-2.088,0.033,3.854
23.6,-8.981,-2.057,0.127,3.884
23.61,-8.973,-2.025,0.221,3.913
23.62,-8.965,-1.993,0.314,3.943
23.63,-8.955,-1.961,0.408,3.972
23.64,-8.945,-1.929,0.501,4.001
23.65,-8.933,-1.897,0.593,4.029
23.66,-8.921,-1.864,0.686,4.057
23.67,-8.907,-1.831,0.778,4.085
23.68,-8.893,-1.798,0.87,4.113
23.69,-8.877,-1.764,0.962,4.14
23.7,-8.861,-1.73,1.053,4.166
23.71,-8.844,-1.696,1.144,4.193
23.72,-8.826,-1.662,1.235,4.219
23.73,-8.807,-1.628,1.325,4.245
23.74,-8.787,-1.593,1.415,4.27
23.75,-8.766,-1.559,1.504,4.295
23.76,-8.744,-1.524,1.593,4.32
23.77,-8.722,-1.488,1.682,4.344
23.78,-8.698,-1.453,1.77,4.368
23.79,-8.674,-1.418,1.857,4.392
23.8,-8.649,-1.382,1.944,4.415
23.81,-8.623,-1.346,2.031,4.438
23.82,-8.596,-1.31,2.117,4.46
23.83,-8.568,-1.274,2.203,4.482
23.84,-8.54,-1.238,2.288,4.504
23.85,-8.511,-1.201,2.372,4.526
23.86,-8.481,-1.165,2.456,4.547
23.87,-8.45,-1.128,2.539,4.567
23.88,-8.418,-1.092,2.622,4.588
23.89,-8.386,-1.055,2.704,4.608
23.9,-8.353,-1.018,2.786,4.627
23.91,-8.32,-0.981,2.867,4.646
23.92,-8.285,-0.944,2.947,4.665
23.93,-8.25,-0.906,3.026,4.684
23.94,-8.215,-0.869,3.105,4.702
23.95,-8.178,-0.832,3.184,4.719
23.96,-8.141,-0.795,3.261,4.737
23.97,-8.104,-0.757,3.338,4.754
23.98,-8.065,-0.72,3.415,4.77
23.99,-8.026,-0.682,3.49,4.787
24,-7.987,-0.645,3.565,4.803
24.01,-7.947,-0.607,3.64,4.818
24.02,-7.906,-0.57,3.713,4.833
24.03,-7.865,-0.532,3.786,4.848
24.04,-7.824,-0.494,3.858,4.863
24.05,-7.781,-0.457,3.93,4.877
24.06,-7.739,-0.419,4,4.891
24.07,-7.695,-0.382,4.07,4.904
24.08,-7.652,-0.344,4.139,4.917
24.09,-7.608,-0.307,4.208,4.93
24.1,-7.563,-0.269,4.275,4.942
24.11,-7.519,-0.232,4.342,4.955
24.12,-7.473,-0.194,4.408,4.966
24.13,-7.428,-0.157,4.473,4.978
24.14,-7.382,-0.12,4.537,4.989
24.15,-7.335,-0.083,4.601,5
24.16,-7.289,-0.045,4.663,5.011
24.17,-7.242,-0.008,4.726,5.021
24.18,-7.194,0.028,4.787,5.031
24.19,-7.147,0.065,4.847,5.041
24.2,-7.099,0.101,4.907,5.05
24.21,-7.05,0.138,4.966,5.059
24.22,-7.002,0.175,5.025,5.068
24.23,-6.953,0.212,5.082,5.076
24.24,-6.904,0.248,5.139,5.084
24.25,-6.854,0.285,5.196,5.092
24.26,-6.804,0.321,5.251,5.1
24.27,-6.754,0.358,5.306,5.107
24.28,-6.704,0.394,5.36,5.114
24.29,-6.653,0.43,5.414,5.121
24.3,-6.603,0.467,5.467,5.127
24.31,-6.552,0.503,5.519,5.133
24.32,-6.5,0.539,5.57,5.139
24.33,-6.449,0.575,5.621,5.145
24.34,-6.397,0.611,5.672,5.15
24.35,-6.345,0.648,5.721,5.155
24.36,-6.292,0.684,5.77,5.16
24.37,-6.24,0.72,5.819,5.164
24.38,-6.187,0.756,5.867,5.168
24.39,-6.134,0.792,5.914,5.172
24.4,-6.08,0.828,5.961,5.176
24.41,-6.027,0.864,6.007,5.18
24.42,-5.973,0.9,6.052,5.183
24.43,-5.919,0.936,6.097,5.186
24.44,-5.865,0.972,6.141,5.189
24.45,-5.811,1.008,6.185,5.191
24.46,-5.756,1.043,6.228,5.194
24.47,-5.702,1.079,6.27,5.196
24.48,-5.647,1.115,6.312,5.197
24.49,-5.592,1.151,6.353,5.199
24.5,-5.537,1.186,6.393,5.2
24.51,-5.482,1.222,6.433,5.201
24.52,-5.427,1.258,6.472,5.202
24.53,-5.371,1.293,6.511,5.202
24.54,-5.315,1.328,6.549,5.203
24.55,-5.26,1.364,6.587,5.203
24.56,-5.204,1.399,6.624,5.203
24.57,-5.148,1.434,6.66,5.202
24.58,-5.092,1.47,6.696,5.202
24.59,-5.036,1.505,6.731,5.201
24.6,-4.979,1.54,6.766,5.2
24.61,-4.923,1.575,6.8,5.199
24.62,-4.866,1.61,6.834,5.197
24.63,-4.81,1.645,6.866,5.195
24.64,-4.753,1.68,6.899,5.193
24.65,-4.697,1.715,6.931,5.191
24.66,-4.64,1.749,6.962,5.189
24.67,-4.583,1.784,6.993,5.186
24.68,-4.526,1.819,7.023,5.183
24.69,-4.469,1.853,7.052,5.18
24.7,-4.413,1.887,7.081,5.177
24.71,-4.356,1.922,7.11,5.173
24.72,-4.299,1.956,7.138,5.17
24.73,-4.242,1.99,7.165,5.166
24.74,-4.185,2.024,7.192,5.162
24.75,-4.128,2.058,7.219,5.157
24.76,-4.071,2.092,7.244,5.153
24.77,-4.014,2.126,7.27,5.148
24.78,-3.957,2.16,7.294,5.143
24.79,-3.9,2.194,7.318,5.138
24.8,-3.844,2.227,7.342,5.133
24.81,-3.787,2.261,7.365,5.127
24.82,-3.73,2.294,7.388,5.121
24.83,-3.673,2.328,7.41,5.116
24.84,-3.617,2.361,7.431,5.109
24.85,-3.56,2.394,7.452,5.103
24.86,-3.503,2.427,7.473,5.097
24.87,-3.447,2.46,7.493,5.09
24.88,-3.39,2.494,7.512,5.083
24.89,-3.334,2.526,7.531,5.076
24.9,-3.277,2.559,7.55,5.069
24.91,-3.221,2.592,7.568,5.061
24.92,-3.164,2.625,7.586,5.054
24.93,-3.108,2.657,7.603,5.046
24.94,-3.052,2.69,7.619,5.038
24.95,-2.995,2.722,7.636,5.03
24.96,-2.939,2.755,7.651,5.021
24.97,-2.883,2.787,7.667,5.013
24.98,-2.827,2.819,7.681,5.004
24.99,-2.771,2.851,7.696,4.995
25,-2.716,2.883,7.71,4.986
25.01,-2.66,2.915,7.723,4.976
25.02,-2.604,2.946,7.736,4.967
25.03,-2.549,2.978,7.749,4.957
25.04,-2.494,3.01,7.761,4.948
25.05,-2.438,3.041,7.772,4.938
25.06,-2.383,3.072,7.783,4.927
25.07,-2.328,3.104,7.794,4.917
25.08,-2.274,3.135,7.805,4.907
25.09,-2.219,3.166,7.815,4.896
25.1,-2.164,3.197,7.824,4.885
25.11,-2.11,3.227,7.833,4.874
25.12,-2.056,3.258,7.841,4.863
25.13,-2.002,3.289,7.85,4.852
25.14,-1.948,3.319,7.857,4.841
25.15,-1.894,3.35,7.865,4.829
25.16,-1.841,3.38,7.872,4.817
25.17,-1.788,3.41,7.878,4.806
25.18,-1.734,3.44,7.884,4.794
25.19,-1.681,3.47,7.89,4.782
25.2,-1.628,3.5,7.895,4.769
25.21,-1.575,3.53,7.9,4.757
25.22,-1.523,3.559,7.905,4.744
25.23,-1.47,3.589,7.909,4.732
25.24,-1.418,3.618,7.913,4.719
25.25,-1.365,3.648,7.916,4.706
25.26,-1.313,3.677,7.92,4.693
25.27,-1.261,3.706,7.922,4.679
25.28,-1.209,3.735,7.925,4.666
25.29,-1.158,3.764,7.927,4.652
25.3,-1.106,3.793,7.928,4.638
25.31,-1.055,3.822,7.93,4.625
25.32,-1.004,3.85,7.931,4.61
25.33,-0.952,3.879,7.931,4.596
25.34,-0.902,3.907,7.932,4.582
25.35,-0.851,3.936,7.931,4.567
25.36,-0.8,3.964,7.931,4.553
25.37,-0.75,3.992,7.93,4.538
25.38,-0.7,4.02,7.929,4.523
25.39,-0.649,4.048,7.928,4.508
25.4,-0.599,4.076,7.926,4.493
25.41,-0.55,4.104,7.924,4.477
25.42,-0.5,4.132,7.922,4.462
25.43,-0.45,4.159,7.919,4.446
25.44,-0.401,4.187,7.916,4.43
25.45,-0.352,4.214,7.913,4.414
25.46,-0.303,4.242,7.909,4.398
25.47,-0.254,4.269,7.905,4.382
25.48,-0.205,4.297,7.901,4.366
25.49,-0.157,4.324,7.896,4.349
25.5,-0.108,4.351,7.891,4.332
25.51,-0.06,4.378,7.886,4.315
25.52,-0.012,4.405,7.881,4.298
25.53,0.035,4.432,7.875,4.281
25.54,0.083,4.459,7.869,4.264
25.55,0.131,4.486,7.862,4.246
25.56,0.179,4.512,7.856,4.228
25.57,0.226,4.539,7.849,4.211
25.58,0.273,4.565,7.841,4.193
25.59,0.321,4.592,7.834,4.174
25.6,0.367,4.618,7.826,4.156
25.61,0.414,4.644,7.818,4.138
25.62,0.461,4.67,7.81,4.119
25.63,0.507,4.697,7.801,4.1
25.64,0.554,4.722,7.792,4.082
25.65,0.6,4.748,7.783,4.063
25.66,0.646,4.774,7.773,4.043
25.67,0.691,4.8,7.764,4.024
25.68,0.737,4.825,7.754,4.005
25.69,0.783,4.851,7.743,3.985
25.7,0.828,4.876,7.733,3.965
25.71,0.873,4.901,7.722,3.946
25.72,0.918,4.927,7.711,3.926
25.73,0.963,4.952,7.7,3.905
25.74,1.007,4.977,7.688,3.885
25.75,1.052,5.002,7.676,3.865
25.76,1.097,5.026,7.663,3.846
25.77,1.141,5.051,7.651,3.826
25.78,1.185,5.076,7.638,3.805
25.79,1.228,5.101,7.625,3.783
25.8,1.272,5.125,7.612,3.763
25.81,1.315,5.15,7.599,3.74
25.82,1.359,5.174,7.585,3.72
25.83,1.401,5.198,7.571,3.697
25.84,1.444,5.222,7.557,3.676
25.85,1.487,5.246,7.543,3.654
25.86,1.529,5.271,7.529,3.631
25.87,1.572,5.294,7.513,3.61
25.88,1.613,5.318,7.499,3.586
25.89,1.656,5.342,7.483,3.565
25.9,1.697,5.366,7.468,3.542
25.91,1.739,5.389,7.452,3.519
25.92,1.78,5.412,7.436,3.496
25.93,1.821,5.436,7.42,3.472
25.94,1.862,5.459,7.403,3.45
25.95,1.903,5.483,7.387,3.426
25.96,1.944,5.505,7.37,3.403
25.97,1.985,5.528,7.353,3.38
25.98,2.025,5.551,7.335,3.356
25.99,2.065,5.574,7.318,3.332
26,2.105,5.596,7.3,3.308
26.01,2.145,5.619,7.282,3.284
26.02,2.184,5.642,7.264,3.259
26.03,2.224,5.664,7.245,3.235
26.04,2.263,5.686,7.227,3.209
26.05,2.302,5.708,7.208,3.186
26.06,2.34,5.731,7.189,3.16
26.07,2.38,5.752,7.169,3.136
26.08,2.417,5.774,7.15,3.11
26.09,2.456,5.796,7.13,3.085
26.1,2.494,5.817,7.11,3.06
26.11,2.532,5.839,7.09,3.034
26.12,2.569,5.861,7.07,3.008
26.13,2.607,5.882,7.05,2.982
26.14,2.644,5.903,7.029,2.956
26.15,2.681,5.924,7.008,2.93
26.16,2.718,5.945,6.987,2.903
26.17,2.754,5.967,6.966,2.876
26.18,2.791,5.987,6.944,2.85
26.19,2.827,6.008,6.923,2.823
26.2,2.863,6.029,6.901,2.795
26.21,2.899,6.049,6.879,2.769
26.22,2.934,6.07,6.857,2.741
26.23,2.971,6.09,6.834,2.715
26.24,3.006,6.11,6.812,2.686
26.25,3.041,6.131,6.789,2.658
26.26,3.076,6.15,6.766,2.63
26.27,3.111,6.17,6.743,2.602
26.28,3.145,6.19,6.719,2.574
26.29,3.18,6.21,6.696,2.546
26.3,3.214,6.229,6.672,2.517
26.31,3.248,6.248,6.648,2.489
26.32,3.282,6.268,6.624,2.46
26.33,3.315,6.287,6.6,2.431
26.34,3.349,6.306,6.575,2.402
26.35,3.382,6.325,6.55,2.373
26.36,3.415,6.343,6.526,2.344
26.37,3.448,6.362,6.501,2.314
26.38,3.481,6.381,6.476,2.285
26.39,3.513,6.399,6.45,2.255
26.4,3.546,6.417,6.425,2.226
26.41,3.578,6.435,6.399,2.196
26.42,3.61,6.453,6.373,2.166
26.43,3.641,6.471,6.347,2.135
26.44,3.673,6.489,6.321,2.105
26.45,3.703,6.507,6.295,2.074
26.46,3.734,6.524,6.269,2.043
26.47,3.764,6.542,6.243,2.011
26.48,3.795,6.559,6.216,1.979
26.49,3.825,6.576,6.189,1.948
26.5,3.854,6.594,6.163,1.916
26.51,3.884,6.61,6.136,1.884
26.52,3.914,6.627,6.109,1.851
26.53,3.943,6.643,6.082,1.818
26.54,3.973,6.659,6.055,1.785
26.55,4.001,6.674,6.029,1.755
26.56,4.026,6.689,6.004,1.727
26.57,4.047,6.701,5.983,1.703
26.58,4.065,6.714,5.963,1.681
26.59,4.085,6.726,5.942,1.658
26.6,4.108,6.739,5.919,1.631
26.61,4.131,6.753,5.895,1.6
26.62,4.155,6.766,5.871,1.571
26.63,4.178,6.779,5.848,1.541
26.64,4.202,6.792,5.824,1.509
26.65,4.229,6.804,5.798,1.476
26.66,4.256,6.817,5.773,1.441
26.67,4.284,6.829,5.746,1.406
26.68,4.312,6.841,5.72,1.37
26.69,4.341,6.852,5.692,1.333
26.7,4.371,6.864,5.665,1.296
26.71,4.4,6.874,5.637,1.259
26.72,4.43,6.885,5.609,1.221
26.73,4.459,6.895,5.582,1.183
26.74,4.489,6.905,5.554,1.146
26.75,4.518,6.914,5.526,1.109
26.76,4.547,6.923,5.498,1.073
26.77,4.575,6.931,5.471,1.039
26.78,4.603,6.939,5.444,1.004
26.79,4.63,6.948,5.416,0.968
26.8,4.658,6.955,5.388,0.932
26.81,4.687,6.963,5.36,0.895
26.82,4.715,6.97,5.332,0.858
26.83,4.743,6.977,5.304,0.82
26.84,4.771,6.984,5.276,0.783
26.85,4.8,6.99,5.247,0.744
26.86,4.828,6.996,5.219,0.706
26.87,4.857,7.001,5.19,0.667
26.88,4.886,7.005,5.162,0.628
26.89,4.915,7.01,5.133,0.589
26.9,4.944,7.014,5.104,0.549
26.91,4.973,7.018,5.074,0.51
26.92,5.002,7.021,5.045,0.47
26.93,5.031,7.024,5.015,0.43
26.94,5.061,7.026,4.986,0.389
26.95,5.09,7.028,4.956,0.348
26.96,5.12,7.029,4.926,0.308
26.97,5.149,7.031,4.895,0.268
26.98,5.179,7.032,4.865,0.228
26.99,5.207,7.033,4.835,0.187
27,5.236,7.033,4.804,0.146
27.01,5.265,7.033,4.773,0.105
27.02,5.294,7.033,4.743,0.063
27.03,5.323,7.032,4.712,0.021
27.04,5.352,7.03,4.681,-0.02
27.05,5.382,7.028,4.65,-0.062
27.06,5.412,7.024,4.62,-0.104
27.07,5.442,7.02,4.59,-0.144
27.08,5.471,7.016,4.56,-0.183
27.09,5.501,7.011,4.53,-0.223
27.1,5.53,7.007,4.499,-0.265
27.11,5.559,7.002,4.468,-0.305
27.12,5.588,6.996,4.438,-0.346
27.13,5.618,6.989,4.407,-0.386
27.14,5.648,6.982,4.376,-0.426
27.15,5.678,6.975,4.345,-0.467
27.16,5.708,6.967,4.314,-0.508
27.17,5.738,6.959,4.282,-0.549
27.18,5.768,6.95,4.25,-0.59
27.19,5.798,6.941,4.218,-0.632
27.2,5.828,6.931,4.186,-0.673
27.21,5.859,6.921,4.153,-0.714
27.22,5.889,6.91,4.12,-0.756
27.23,5.919,6.9,4.087,-0.798
27.24,5.949,6.889,4.053,-0.84
27.25,5.979,6.878,4.018,-0.881
27.26,6.008,6.868,3.983,-0.923
27.27,6.037,6.857,3.947,-0.965
27.28,6.066,6.846,3.911,-1.007
27.29,6.094,6.836,3.874,-1.05
27.3,6.121,6.827,3.837,-1.092
27.31,6.147,6.818,3.797,-1.135
27.32,6.172,6.811,3.757,-1.178
27.33,6.195,6.805,3.715,-1.222
27.34,6.217,6.801,3.671,-1.266
27.35,6.236,6.8,3.625,-1.31
27.36,6.253,6.801,3.576,-1.356
27.37,6.265,6.807,3.526,-1.402
27.38,6.272,6.818,3.472,-1.449
27.39,6.273,6.835,3.416,-1.501
27.4,6.265,6.858,3.354,-1.566
27.41,6.249,6.884,3.293,-1.643
27.42,6.217,6.907,3.246,-1.757
27.43,6.178,6.925,3.206,-1.894
27.44,6.133,6.932,3.176,-2.055
27.45,6.083,6.929,3.159,-2.234
27.46,6.029,6.912,3.155,-2.43
27.47,5.971,6.881,3.163,-2.642
27.48,5.909,6.835,3.183,-2.867
27.49,5.848,6.77,3.215,-3.1
27.5,5.787,6.689,3.257,-3.338
27.51,5.727,6.592,3.309,-3.576
27.52,5.668,6.479,3.369,-3.812
27.53,5.612,6.351,3.437,-4.043
27.54,5.557,6.21,3.513,-4.265
27.55,5.507,6.058,3.597,-4.475
27.56,5.46,5.895,3.687,-4.672
27.57,5.416,5.726,3.781,-4.855
27.58,5.374,5.551,3.879,-5.024
27.59,5.336,5.374,3.98,-5.176
27.6,5.298,5.2,4.084,-5.309
27.61,5.26,5.033,4.192,-5.423
27.62,5.22,4.876,4.302,-5.518
27.63,5.179,4.731,4.413,-5.594
27.64,5.127,4.612,4.527,-5.651
27.65,5.07,4.512,4.643,-5.689
27.66,5.008,4.431,4.76,-5.71
27.67,4.938,4.376,4.879,-5.714
27.68,4.857,4.348,5,-5.699
27.69,4.765,4.348,5.123,-5.668
27.7,4.662,4.376,5.245,-5.62
27.71,4.548,4.43,5.366,-5.557
27.72,4.426,4.507,5.484,-5.477
27.73,4.298,4.606,5.6,-5.379
27.74,4.165,4.723,5.711,-5.263
27.75,4.028,4.876,5.817,-5.113
27.76,3.888,5.041,5.916,-4.945
27.77,3.746,5.214,6.01,-4.758
27.78,3.602,5.394,6.099,-4.552
27.79,3.458,5.576,6.181,-4.327
27.8,3.315,5.76,6.256,-4.083
27.81,3.169,5.944,6.326,-3.82
27.82,3.02,6.125,6.39,-3.537
27.83,2.869,6.302,6.449,-3.233
27.84,2.715,6.47,6.502,-2.91
27.85,2.559,6.627,6.551,-2.568
27.86,2.404,6.77,6.594,-2.21
27.87,2.248,6.897,6.633,-1.836
27.88,2.091,7.005,6.666,-1.45
27.89,1.934,7.094,6.694,-1.053
27.9,1.778,7.161,6.717,-0.648
27.91,1.623,7.206,6.735,-0.237
27.92,1.469,7.228,6.749,0.177
27.93,1.316,7.226,6.759,0.594
27.94,1.164,7.2,6.765,1.011
27.95,1.014,7.148,6.769,1.426
27.96,0.865,7.072,6.771,1.836
27.97,0.715,6.973,6.77,2.24
27.98,0.565,6.852,6.766,2.635
27.99,0.415,6.708,6.759,3.021
28,0.263,6.544,6.751,3.393
28.01,0.111,6.359,6.742,3.752
28.02,-0.042,6.156,6.73,4.097
28.03,-0.197,5.936,6.718,4.425
28.04,-0.352,5.7,6.704,4.735
28.05,-0.508,5.45,6.69,5.026
28.06,-0.664,5.188,6.675,5.298
28.07,-0.822,4.916,6.659,5.549
28.08,-0.983,4.635,6.652,5.769
28.09,-1.146,4.346,6.643,5.971
28.1,-1.311,4.049,6.631,6.156
28.11,-1.477,3.745,6.615,6.325
28.12,-1.645,3.434,6.596,6.478
28.13,-1.815,3.117,6.573,6.616
28.14,-1.986,2.794,6.546,6.737
28.15,-2.158,2.467,6.515,6.841
28.16,-2.332,2.135,6.479,6.929
28.17,-2.507,1.801,6.438,7
28.18,-2.683,1.464,6.393,7.055
28.19,-2.86,1.126,6.343,7.092
28.2,-3.037,0.788,6.289,7.113
28.21,-3.215,0.45,6.229,7.116
28.22,-3.393,0.112,6.165,7.103
28.23,-3.571,-0.222,6.095,7.073
28.24,-3.749,-0.555,6.02,7.027
28.25,-3.927,-0.884,5.94,6.964
28.26,-4.105,-1.208,5.855,6.884
28.27,-4.282,-1.528,5.764,6.789
28.28,-4.458,-1.842,5.668,6.677
28.29,-4.634,-2.149,5.567,6.55
28.3,-4.807,-2.45,5.46,6.408
28.31,-4.979,-2.742,5.349,6.25
28.32,-5.149,-3.025,5.232,6.078
28.33,-5.317,-3.3,5.11,5.891
28.34,-5.482,-3.564,4.984,5.691
28.35,-5.645,-3.817,4.852,5.477
28.36,-5.805,-4.059,4.716,5.25
28.37,-5.963,-4.29,4.574,5.01
28.38,-6.117,-4.507,4.428,4.758
28.39,-6.268,-4.711,4.277,4.494
28.4,-6.416,-4.902,4.121,4.22
28.41,-6.567,-5.071,3.961,3.93
28.42,-6.715,-5.224,3.797,3.632
28.43,-6.858,-5.362,3.627,3.324
28.44,-6.998,-5.482,3.451,3.008
28.45,-7.133,-5.585,3.271,2.685
28.46,-7.264,-5.67,3.085,2.355
28.47,-7.39,-5.738,2.895,2.018
28.48,-7.51,-5.786,2.701,1.676
28.49,-7.623,-5.817,2.504,1.329
28.5,-7.73,-5.828,2.301,0.978
28.51,-7.832,-5.82,2.093,0.622
28.52,-7.927,-5.792,1.881,0.263
28.53,-8.014,-5.743,1.665,-0.096
28.54,-8.094,-5.672,1.446,-0.456
28.55,-8.165,-5.581,1.225,-0.814
28.56,-8.228,-5.469,1.003,-1.169
28.57,-8.282,-5.336,0.779,-1.517
28.58,-8.329,-5.183,0.555,-1.854
28.59,-8.368,-5.009,0.328,-2.18
28.6,-8.4,-4.817,0.102,-2.491
28.61,-8.425,-4.607,-0.123,-2.787
28.62,-8.44,-4.385,-0.345,-3.065
28.63,-8.447,-4.153,-0.556,-3.328
28.64,-8.442,-3.913,-0.763,-3.58
28.65,-8.425,-3.666,-0.965,-3.824
28.66,-8.397,-3.413,-1.165,-4.059
28.67,-8.353,-3.168,-1.345,-4.285
28.68,-8.298,-2.929,-1.509,-4.502
28.69,-8.228,-2.701,-1.66,-4.715
28.7,-8.147,-2.484,-1.795,-4.92
28.71,-8.055,-2.281,-1.917,-5.12
28.72,-7.953,-2.09,-2.027,-5.315
28.73,-7.841,-1.913,-2.125,-5.507
28.74,-7.721,-1.765,-2.202,-5.693
28.75,-7.595,-1.629,-2.269,-5.873
28.76,-7.464,-1.503,-2.33,-6.049
28.77,-7.327,-1.385,-2.384,-6.221
28.78,-7.186,-1.274,-2.434,-6.387
28.79,-7.043,-1.169,-2.479,-6.548
28.8,-6.897,-1.069,-2.52,-6.703
28.81,-6.749,-0.974,-2.556,-6.852
28.82,-6.601,-0.882,-2.589,-6.995
28.83,-6.453,-0.793,-2.618,-7.131
28.84,-6.307,-0.706,-2.645,-7.261
28.85,-6.161,-0.621,-2.669,-7.383
28.86,-6.018,-0.537,-2.691,-7.499
28.87,-5.878,-0.453,-2.712,-7.607
28.88,-5.742,-0.369,-2.733,-7.708
28.89,-5.608,-0.284,-2.755,-7.801
28.9,-5.479,-0.197,-2.778,-7.887
28.91,-5.354,-0.108,-2.802,-7.966
28.92,-5.233,-0.019,-2.827,-8.038
28.93,-5.117,0.069,-2.851,-8.103
28.94,-5.007,0.158,-2.876,-8.162
28.95,-4.902,0.245,-2.9,-8.215
28.96,-4.803,0.333,-2.923,-8.262
28.97,-4.71,0.418,-2.947,-8.303
28.98,-4.625,0.499,-2.97,-8.338
28.99,-4.546,0.577,-2.993,-8.368
29,-4.473,0.651,-3.015,-8.394
29.01,-4.407,0.719,-3.035,-8.416
29.02,-4.349,0.782,-3.053,-8.434
29.03,-4.297,0.838,-3.069,-8.45
29.04,-4.253,0.888,-3.085,-8.461
29.05,-4.215,0.933,-3.101,-8.47
29.06,-4.183,0.973,-3.118,-8.475
29.07,-4.162,1.005,-3.138,-8.474
29.08,-4.147,1.034,-3.159,-8.47
29.09,-4.136,1.06,-3.181,-8.464
29.1,-4.13,1.083,-3.204,-8.455
29.11,-4.128,1.103,-3.227,-8.444
29.12,-4.13,1.12,-3.252,-8.432
29.13,-4.136,1.134,-3.276,-8.418
29.14,-4.146,1.145,-3.299,-8.403
29.15,-4.159,1.153,-3.321,-8.386
29.16,-4.174,1.158,-3.342,-8.369
29.17,-4.193,1.16,-3.361,-8.352
29.18,-4.214,1.16,-3.378,-8.335
29.19,-4.236,1.157,-3.393,-8.318
29.2,-4.26,1.153,-3.405,-8.301
29.21,-4.286,1.147,-3.413,-8.285
29.22,-4.314,1.138,-3.419,-8.27
29.23,-4.342,1.127,-3.422,-8.255
29.24,-4.371,1.115,-3.422,-8.241
29.25,-4.4,1.104,-3.419,-8.229
29.26,-4.429,1.093,-3.412,-8.218
29.27,-4.457,1.083,-3.403,-8.208
29.28,-4.484,1.074,-3.389,-8.2
