ts,height,velocity,acceleration
104.73,1250.3023681640625,-23.96733856201172,0
104.74,1250.3795166015625,-23.639450073242188,0
104.75,1250.464111328125,-23.30715560913086,0
104.76,1250.55224609375,-22.974655151367188,0
104.77,1250.641845703125,-22.644092559814453,0
104.78,1250.7249755859375,-22.323684692382812,0
104.79,1250.8055419921875,-22.009138107299805,0
104.8,1250.8875732421875,-21.696367263793945,0
104.81,1250.9337158203125,-21.424076080322266,0
104.82,1250.934326171875,-21.201631546020508,0
104.83,1250.9036865234375,-21.013824462890625,0
104.84,1250.7518310546875,-20.95351791381836,0
104.85,1250.595703125,-20.898128509521484,0
104.86,1250.4158935546875,-20.86790657043457,0
104.87,1250.2225341796875,-20.852149963378906,0
104.88,1250.029296875,-20.83633041381836,0
104.89,1249.828369140625,-20.82863426208496,0
104.9,1249.5924072265625,-20.85730743408203,0
104.91,1249.3255615234375,-20.917564392089844,0
104.92,1249.0458984375,-20.990415573120117,0
104.93,1248.7694091796875,-21.059337615966797,0
104.94,1248.4940185546875,-21.12647247314453,0
104.95,1248.201904296875,-21.210058212280273,0
104.96,1247.8875732421875,-21.31584358215332,0
104.97,1247.55908203125,-21.435283660888672,0
104.98,1247.234130859375,-21.549745559692383,0
104.99,1246.903076171875,-21.66945457458496,0
105,1246.5736083984375,-21.78620719909668,0
105.01,1246.2437744140625,-21.902053833007812,0
105.02,1245.917724609375,-22.01289939880371,0
105.03,1245.5933837890625,-22.12084197998047,0
105.04,1245.2784423828125,-22.217845916748047,0
105.05,1244.965087890625,-22.312185287475586,0
105.06,1244.6572265625,-22.399858474731445,0
105.07,1244.3587646484375,-22.476947784423828,0
105.08,1244.065673828125,-22.547691345214844,0
105.09,1243.77783203125,-22.61220359802246,0
105.1,1243.495361328125,-22.67059898376465,0
105.11,1243.25537109375,-22.68437957763672,0
105.12,1243.0201416015625,-22.69306755065918,0
105.13,1242.77783203125,-22.708982467651367,0
105.14,1242.5501708984375,-22.70960807800293,0
105.15,1242.3271484375,-22.705406188964844,0
105.16,1242.1126708984375,-22.692386627197266,0
105.17,1241.9027099609375,-22.674819946289062,0
105.18,1241.705078125,-22.644676208496094,0
105.19,1241.5118408203125,-22.610349655151367,0
105.2,1241.31103515625,-22.58414649963379,0
105.21,1241.1146240234375,-22.55368995666504,0
105.22,1240.9224853515625,-22.519073486328125,0
105.23,1240.724853515625,-22.490535736083984,0
105.24,1240.506103515625,-22.48420524597168,0
105.25,1240.2821044921875,-22.483381271362305,0
105.26,1240.0548095703125,-22.485931396484375,0
105.27,1239.8302001953125,-22.485679626464844,0
105.28,1239.6102294921875,-22.48066520690918,0
105.29,1239.3848876953125,-22.48112678527832,0
105.3,1239.1739501953125,-22.46666717529297,0
105.31,1238.9696044921875,-22.445720672607422,0
105.32,1238.76953125,-22.420442581176758,0
105.33,1238.5738525390625,-22.390926361083984,0
105.34,1238.3804931640625,-22.35928726196289,0
105.35,1238.181640625,-22.33369255065918,0
105.36,1237.9674072265625,-22.324172973632812,0
105.37,1237.7518310546875,-22.31622314453125,0
105.38,1237.540771484375,-22.30370330810547,0
105.39,1237.3341064453125,-22.28670883178711,0
105.4,1237.1279296875,-22.269371032714844,0
105.41,1236.93017578125,-22.243629455566406,0
105.42,1236.7366943359375,-22.213699340820312,0
105.43,1236.54345703125,-22.183706283569336,0
105.44,1236.3604736328125,-22.143569946289062,0
105.45,1236.1815185546875,-22.099559783935547,0
105.46,1236.0067138671875,-22.05176544189453,0
105.47,1235.8360595703125,-22.000274658203125,0
105.48,1235.6614990234375,-21.953243255615234,0
105.49,1235.490966796875,-21.90252113342285,0
105.5,1235.316650390625,-21.85631561279297,0
105.51,1235.144287109375,-21.80849838256836,0
105.52,1234.969970703125,-21.763086318969727,0
105.53,1234.766357421875,-21.748504638671875,0
105.54,1234.567138671875,-21.7296085357666,0
105.55,1234.3721923828125,-21.706491470336914,0
105.56,1234.1815185546875,-21.679244995117188,0
105.57,1233.9989013671875,-21.64387321472168,0
105.58,1233.814453125,-21.610742568969727,0
105.59,1233.6341552734375,-21.573707580566406,0
105.6,1233.4578857421875,-21.532855987548828,0
105.61,1233.28564453125,-21.48827362060547,0
105.62,1233.1036376953125,-21.454227447509766,0
105.63,1232.902099609375,-21.440702438354492,0
105.64,1232.6912841796875,-21.437088012695312,0
105.65,1232.4730224609375,-21.441162109375,0
105.66,1232.1925048828125,-21.509592056274414,0
105.67,1231.9112548828125,-21.578107833862305,0
105.68,1231.621337890625,-21.65481948852539,0
105.69,1231.2542724609375,-21.810550689697266,0
105.7,1230.8912353515625,-21.960479736328125,0
105.71,1230.4696044921875,-22.169532775878906,0
105.72,1230.0546875,-22.369600296020508,0
105.73,1229.646240234375,-22.560823440551758,0
105.74,1229.2442626953125,-22.743345260620117,0
105.75,1228.893798828125,-22.870677947998047,0
105.76,1228.5491943359375,-22.990550994873047,0
105.77,1228.2301025390625,-23.082860946655273,0
105.78,1227.940185546875,-23.14406394958496,0
105.79,1227.6634521484375,-23.190977096557617,0
105.8,1227.4134521484375,-23.209707260131836,0
105.81,1227.2957763671875,-23.09132957458496,0
105.82,1227.1873779296875,-22.964426040649414,0
105.83,1227.08251953125,-22.83525276184082,0
105.84,1226.9810791015625,-22.703880310058594,0
105.85,1226.883056640625,-22.570384979248047,0
105.86,1226.782470703125,-22.440893173217773,0
105.87,1226.64794921875,-22.347850799560547,0
105.88,1226.4564208984375,-22.31479263305664,0
105.89,1226.26513671875,-22.281770706176758,0
105.9,1226.072265625,-22.250810623168945,0
105.91,1225.864013671875,-22.235994338989258,0
105.92,1225.6484375,-22.228923797607422,0
105.93,1225.4178466796875,-22.23756980895996,0
105.94,1225.1859130859375,-22.247373580932617,0
105.95,1224.9390869140625,-22.272544860839844,0
105.96,1224.677490234375,-22.312761306762695,0
105.97,1224.4130859375,-22.355491638183594,0
105.98,1224.1341552734375,-22.412893295288086,0
105.99,1223.8485107421875,-22.476526260375977,0
106,1223.532958984375,-22.57056999206543,0
106.01,1223.220947265625,-22.6599178314209,0
106.02,1222.90087890625,-22.75675392150879,0
106.03,1222.5863037109375,-22.84678077697754,0
106.04,1222.2576904296875,-22.95039939880371,0
106.05,1221.925048828125,-23.057172775268555,0
106.06,1221.56884765625,-23.187240600585938,0
106.07,1221.2109375,-23.31779670715332,0
106.08,1220.82373046875,-23.477214813232422,0
106.09,1220.4390869140625,-23.632423400878906,0
106.1,1220.0606689453125,-23.779441833496094,0
106.11,1219.6788330078125,-23.928489685058594,0
106.12,1219.303466796875,-24.069408416748047,0
106.13,1218.918701171875,-24.218528747558594,0
106.14,1218.538330078125,-24.361534118652344,0
106.15,1218.152587890625,-24.508544921875,0
106.16,1217.7537841796875,-24.667572021484375,0
106.17,1217.357666015625,-24.82219886779785,0
106.18,1216.96826171875,-24.968393325805664,0
106.19,1216.56201171875,-25.130563735961914,0
106.2,1216.152587890625,-25.294225692749023,0
106.21,1215.734375,-25.465307235717773,0
106.22,1215.322998046875,-25.627483367919922,0
106.23,1214.91064453125,-25.789030075073242,0
106.24,1214.503173828125,-25.943811416625977,0
106.25,1214.1026611328125,-26.089920043945312,0
106.26,1213.6795654296875,-26.25782012939453,0
106.27,1213.263427734375,-26.416709899902344,0
106.28,1212.8836669921875,-26.53642463684082,0
106.29,1212.5103759765625,-26.648059844970703,0
106.3,1212.1436767578125,-26.751754760742188,0
106.31,1211.783447265625,-26.84764862060547,0
106.32,1211.4298095703125,-26.935884475708008,0
106.33,1211.0491943359375,-27.051008224487305,0
106.34,1210.65380859375,-27.180280685424805,0
106.35,1210.2593994140625,-27.307191848754883,0
106.36,1209.867919921875,-27.42974853515625,0
106.37,1209.4637451171875,-27.564208984375,0
106.38,1209.0548095703125,-27.702228546142578,0
106.39,1208.6451416015625,-27.839614868164062,0
106.4,1208.217041015625,-27.994564056396484,0
106.41,1207.7943115234375,-28.14242172241211,0
106.42,1207.3768310546875,-28.283300399780273,0
106.43,1206.9566650390625,-28.42543601989746,0
106.44,1206.543701171875,-28.558629989624023,0
106.45,1206.1378173828125,-28.68303871154785,0
106.46,1205.7391357421875,-28.798812866210938,0
106.47,1205.3416748046875,-28.912160873413086,0
106.48,1204.9571533203125,-29.011003494262695,0
106.49,1204.579345703125,-29.101667404174805,0
106.5,1204.20849609375,-29.184301376342773,0
106.51,1203.8443603515625,-29.259052276611328,0
106.52,1203.487060546875,-29.326065063476562,0
106.53,1203.130615234375,-29.39154052734375,0
106.54,1202.77685546875,-29.45347023010254,0
106.55,1202.4296875,-29.507884979248047,0
106.56,1202.0892333984375,-29.554927825927734,0
106.57,1201.7552490234375,-29.59473991394043,0
106.58,1201.4453125,-29.609251022338867,0
106.59,1201.1414794921875,-29.617183685302734,0
106.6,1200.8907470703125,-29.570140838623047,0
106.61,1200.6729736328125,-29.489492416381836,0
106.62,1200.47998046875,-29.38401222229004,0
106.63,1200.3310546875,-29.2340030670166,0
106.64,1200.1885986328125,-29.07884979248047,0
106.65,1200.0662841796875,-28.90451431274414,0
106.66,1199.9481201171875,-28.72762107849121,0
106.67,1199.834228515625,-28.548259735107422,0
106.68,1199.7086181640625,-28.382715225219727,0
106.69,1199.5853271484375,-28.21656036376953,0
106.7,1199.438720703125,-28.07612419128418,0
106.71,1199.290771484375,-27.938716888427734,0
106.72,1199.1197509765625,-27.826501846313477,0
106.73,1198.933837890625,-27.730911254882812,0
106.74,1198.750732421875,-27.633419036865234,0
106.75,1198.5625,-27.542146682739258,0
106.76,1198.3712158203125,-27.45503044128418,0
106.77,1198.1827392578125,-27.36589241027832,0
106.78,1197.9501953125,-27.323318481445312,0
106.79,1197.691650390625,-27.30816078186035,0
106.8,1197.4208984375,-27.305734634399414,0
106.81,1197.13818359375,-27.31572151184082,0
106.82,1196.841552734375,-27.33993911743164,0
106.83,1196.55078125,-27.35786247253418,0
106.84,1196.263916015625,-27.37163543701172,0
106.85,1195.9691162109375,-27.393497467041016,0
106.86,1195.67822265625,-27.411062240600586,0
106.87,1195.39306640625,-27.422452926635742,0
106.88,1195.11376953125,-27.42779541015625,0
106.89,1194.8321533203125,-27.435338973999023,0
106.9,1194.5289306640625,-27.4652042388916,0
106.91,1194.221923828125,-27.498722076416016,0
106.92,1193.9091796875,-27.537826538085938,0
106.93,1193.6141357421875,-27.558185577392578,0
106.94,1193.3248291015625,-27.572280883789062,0
106.95,1193.0355224609375,-27.586292266845703,0
106.96,1192.7462158203125,-27.600217819213867,0
106.97,1192.462646484375,-27.60800552368164,0
106.98,1192.190673828125,-27.603723526000977,0
106.99,1191.9244384765625,-27.59367561340332,0
107,1191.6910400390625,-27.549684524536133,0
107.01,1191.4627685546875,-27.500751495361328,0
107.02,1191.2161865234375,-27.47125244140625,0
107.03,1190.97509765625,-27.43653106689453,0
107.04,1190.7391357421875,-27.39670181274414,0
107.05,1190.539794921875,-27.319547653198242,0
107.06,1190.31396484375,-27.2705135345459,0
107.07,1190.07958984375,-27.23082160949707,0
